Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
aren,arenu,8410,16428,26
kulturan,kulturnu,1154,16429,26
plaća,plaći,504,16430,26
naprasno,naprasno,10795,16431,26
entuzijazam,entuzijazam,7098,16432,26
promišljanje,promišljanja,5946,16433,26
filozofija,filozofija,3941,16434,26
filozofski,filozofskog,4722,16435,26
upotreba,upotrebi,2794,16436,26
davanje,davanju,2757,16437,26
ured,urede,615,16438,26
odustajati,odustaje,7850,16439,26
agresivan,agresivni,4104,16440,26
frizura,frizura,4014,16441,26
pozorno,pozorno,10799,16442,26
srušiti,srušen,1989,16443,26
progon,progon,5506,16444,26
sjedište,sjedišta,2350,16445,26
sposoban,sposobna,3295,16446,26
spustiti,spustila,3058,16447,26
nadigrati,nadigrao,6385,16448,26
feyenoord,feyenoorda,6558,16449,26
nesvjesno,nesvjesno,10808,16450,26
alarm,alarm,9801,16451,26
pokazivati,pokazivali,442,16452,26
uvjeriti,uvjerena,1802,16453,26
nepravda,nepravde,4882,16454,26
zlatan,zlatno,1315,16455,26
padan,padnu,7732,16456,26
čistoća,čistoća,5251,16457,26
krasiti,krasi,5693,16458,26
pohrana,pohranu,8574,16459,26
ljubavan,ljubavnom,3457,16460,26
odjek,odjek,8936,16461,26
dvojica,dvojici,1061,16462,26
razmišljati,razmišljala,993,16463,26
prekršaj,prekršaje,1929,16464,26
norma,norme,6468,16465,26
tužiti,tužiti,4284,16466,26
boljem,boljem,10815,16467,26
rus,rusi,5457,16468,26
svesti,svesti,5514,16469,26
povećavati,povećavati,1610,16470,26
aviokompanija,aviokompanije,8008,16471,26
škor,škori,3671,16472,26
završn,završnih,10822,16473,26
boravak,boravku,1087,16474,26
shvatiti,shvatite,937,16475,26
parkiralištu,parkiralištu,10824,16476,26
ljubimac,ljubimac,3153,16477,26
ispravan,ispravna,3559,16478,26
bostan,bosna,10826,16479,26
odvojen,odvojeni,4412,16480,26
viđati,viđati,4143,16481,26
razvija,razvije,5954,16482,26
