Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
bevor,bevor,638,638,599
verlassen,verlassen,525,639,595
anschließend,anschließend,567,640,593
Hand,hand,511,641,593
betreffen,betroffen,428,642,592
Bund,bund,531,643,590
nämlich,nämlich,651,644,588
Kreis,kreis,559,645,586
Wahl,wahl,538,646,585
Experte,experten,526,647,584
weltweit,weltweit,499,648,583
Zeit,zeiten,99,649,580
Winter,winter,626,650,580
laufen,laufen,210,651,579
zeigen,zeigte,98,652,575
Täter,täter,612,653,574
eben,eben,640,654,573
Wirtschaft,wirtschaft,673,655,573
Strom,strom,657,656,572
sprechen,sprach,171,657,572
brauchen,brauchen,222,658,571
Besucher,besucher,582,659,570
jung,jungen,164,660,570
Abend,abend,598,661,570
dritter,dritten,344,662,570
fordern,fordert,219,663,570
stellen,stellte,116,664,570
erreichen,erreichen,276,665,568
Kind,kindern,118,666,568
Staatsanwaltschaft,staatsanwaltschaft,670,667,566
dank,dank,679,668,565
Kind,kind,118,669,563
euch,euch,681,670,563
Programm,programm,564,671,562
einer,eine,140,672,562
komplett,komplett,503,673,562
Gesellschaft,gesellschaft,644,674,561
Gespräch,gespräch,385,675,561
sonst,sonst,687,676,560
Titel,titel,653,677,558
neun,neun,690,678,557
lassen,ließ,113,679,557
Inflation,inflation,692,680,557
Fahrer,fahrer,652,681,556
schreiben,schrieb,247,682,556
Opfer,opfer,641,683,554
Schule,schule,373,684,553
hingegen,hingegen,698,685,552
sagen,gesagt,41,686,550
Tor,tor,437,687,547
Dollar,dollar,701,688,545
Schweizer,schweizer,699,689,544
Gebäude,gebäude,623,690,542
bieten,bieten,243,691,541
bereit,bereit,710,692,541
somit,somit,711,693,541
Zahl,zahlen,249,694,540
Studie,studie,566,695,539
gehören,gehören,230,696,539
Person,person,203,697,539
fahren,fahren,246,698,538
Gericht,gericht,573,699,538
schwer,schweren,163,700,538
bleiben,blieb,97,701,534
Sprecher,sprecher,695,702,534
sehen,gesehen,80,703,533
gewinnen,gewinnen,252,704,533
genug,genug,721,705,533
Kampf,kampf,702,706,530
groß,großer,53,707,530
wollen,wolle,51,708,527
Musik,musik,728,709,526
oben,oben,729,710,526
wichtig,wichtige,126,711,525
Hause,hause,730,712,525
erzählen,erzählt,495,713,523
international,internationalen,320,714,523
wann,wann,731,715,522
darin,darin,734,716,522
passieren,passiert,474,717,522
sprechen,sprechen,171,718,522
früh,früher,187,719,522
Nähe,nähe,736,720,521
lediglich,lediglich,737,721,521
Schüler,schüler,618,722,520
Chance,chance,441,723,520
beginnen,beginnt,244,724,518
bekommen,bekommt,190,725,517
Form,form,629,726,517
verschieden,verschiedenen,365,727,517
stellen,gestellt,116,728,517
lang,länger,131,729,517
versuchen,versucht,296,730,517
Auto,autos,236,731,517
zwölf,zwölf,740,732,517
Wohnung,wohnung,470,733,516
Bank,bank,535,734,516
völlig,völlig,704,735,516
fallen,fällt,200,736,516
ziehen,ziehen,227,737,516
aktuell,aktuelle,129,738,515
Behörde,behörden,551,739,514
Angriff,angriff,446,740,514
Westen,westen,655,741,513
jeder,jedes,103,742,513
Ermittlung,ermittlungen,714,743,513
Gefahr,gefahr,674,744,512
betonen,betont,306,745,510
Zeitung,zeitung,642,746,510
unterstützen,unterstützen,350,747,509
Führung,führung,708,748,509
gehen,gehe,50,749,509
steigen,steigen,198,750,508
Monat,monat,170,751,507
bestehen,besteht,377,752,507
unterstützen,unterstützt,350,753,506
hinzu,hinzu,752,754,506
leider,leider,753,755,506
Film,film,512,756,505
Raum,raum,746,757,505
nehmen,genommen,134,758,505
zusätzlich,zusätzlich,375,759,502
Kopf,kopf,755,760,502
all,all,765,761,500
lang,lange,131,762,499
gelten,gelten,161,763,498
Union,union,767,764,497
Hälfte,hälfte,763,765,497
Betrieb,betrieb,532,766,497
gut,beste,46,767,495
immerhin,immerhin,769,768,495
los,los,754,769,494
Tod,tod,707,770,494
treffen,trifft,188,771,493
ganz,ganzen,86,772,493
schreiben,schreibt,247,773,493
Fall,fälle,154,774,491
Schule,schulen,373,775,490
entscheiden,entschieden,317,776,489
Partie,partie,593,777,489
öffentlich,öffentlichen,348,778,488
niemand,niemand,645,779,487
freuen,freuen,341,780,487
groß,größte,53,781,485
Fahrzeug,fahrzeug,374,782,485
tragen,tragen,312,783,484
grüne,grünen,735,784,483
rechnen,rechnen,368,785,482
meist,meist,787,786,481
Tochter,tochter,788,787,481
finden,fand,90,788,480
Interview,interview,685,789,478
Stunde,stunde,266,790,477
ankündigen,angekündigt,717,791,477
teilweise,teilweise,783,792,477
sorgen,sorgt,195,793,476
vorbei,vorbei,790,794,476
entwickeln,entwickelt,456,795,475
Gas,gas,786,796,473
warten,warten,476,797,473
Vater,vater,725,798,472
voll,voll,376,799,471
sperren,gesperrt,680,800,470
frei,frei,359,801,470
Lösung,lösung,555,802,470
Sanktion,sanktionen,794,803,470
Zusammenhang,zusammenhang,805,804,469
Mitglied,mitglieder,465,805,469
Wiener,wiener,802,806,468
erwarten,erwarten,280,807,468
Hintergrund,hintergrund,811,808,467
Soldat,soldaten,741,809,467
Beamter,beamten,617,810,467
Idee,idee,561,811,466
Zusammenarbeit,zusammenarbeit,815,812,465
positiv,positiv,381,813,465
Zeitpunkt,zeitpunkt,800,814,464
führen,geführt,153,815,464
unklar,unklar,760,816,463
Nachfrage,nachfrage,819,817,462
Bühne,bühne,766,818,461
Sohn,sohn,816,819,461
weniger,wenigen,139,820,460
jeder,jedem,103,821,456
Serie,serie,745,822,454
Aktion,aktion,615,823,454
Kontrolle,kontrolle,732,824,453
einer,eines,140,825,453
Video,video,789,826,452
veröffentlichen,veröffentlicht,590,827,452
Stelle,stelle,527,828,452
zeigen,gezeigt,98,829,452
steigen,steigt,198,830,449
Patient,patienten,762,831,448
Brand,brand,807,832,448
ehemalig,ehemalige,403,833,447
Bericht,bericht,639,834,444
melden,gemeldet,311,835,444
führen,führte,153,836,443
starten,startet,315,837,443
Bild,bilder,342,838,443
zahlen,zahlen,557,839,442
elf,elf,855,840,442
sozial,sozialen,466,841,441
erster,erster,59,842,441
verschieden,verschiedene,365,843,441
ehemalig,ehemaligen,403,844,440
einer,einen,140,845,439
plötzlich,plötzlich,778,846,439
Schutz,schutz,850,847,439
längst,längst,863,848,438
alt,alt,143,849,438
nehmen,nahm,134,850,437
durchaus,durchaus,869,851,436
politisch,politische,333,852,436
fallen,fallen,200,853,435
Thema,themen,224,854,435
Ball,ball,860,855,435
