Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
transmitir,transmitir,1316,4513,115
justificar,justificou,1491,4514,115
acreditar,acreditamos,423,4515,115
márcio,márcio,3591,4516,115
câmbio,câmbio,3594,4517,115
motociclista,motociclista,2944,4518,115
assassinar,assassinado,2238,4519,115
voltar,voltam,172,4520,115
restar,resta,2246,4521,115
Deus,deus,3610,4522,114
higiene,higiene,3611,4523,114
formal,formal,2752,4524,114
pátio,pátio,3392,4525,114
comprar,comprou,611,4526,114
califórnia,califórnia,3613,4527,114
jato,jato,3472,4528,114
repertório,repertório,3556,4529,114
em este,nestas,45,4530,114
ditadura,ditadura,3557,4531,114
atendir,atendidas,2123,4532,114
correto,correta,2003,4533,114
vicente,vicente,3616,4534,114
importação,importações,2335,4535,114
aeronave,aeronave,2357,4536,114
medicamento,medicamento,1526,4537,114
estimar,estima,1459,4538,114
insumo,insumos,3053,4539,114
impressão,impressão,3129,4540,114
citar,citando,680,4541,114
vivo,viva,644,4542,114
eleger,eleger,792,4543,114
maricá,maricá,3626,4544,114
percepção,percepção,3445,4545,114
uruguai,uruguai,3630,4546,114
produzir,produz,777,4547,114
tranquilo,tranquilo,2287,4548,114
mineração,mineração,3636,4549,114
morrer,morre,347,4550,114
faltar,faltam,1089,4551,114
profundo,profunda,2043,4552,114
s,s,3639,4553,114
chinês,chinês,1831,4554,114
iniciar,iniciaram,386,4555,114
aumentar,aumentaram,355,4556,114
atento,atentos,1696,4557,114
pensar,pensei,391,4558,114
moral,morais,2006,4559,113
cérebro,cérebro,3508,4560,113
conceder,concedeu,1566,4561,113
subida,subida,3256,4562,113
recomendar,recomenda,1538,4563,113
projeção,projeções,1901,4564,113
localidade,localidades,1886,4565,113
agricultor,agricultores,2871,4566,113
trajeto,trajeto,3420,4567,113
agilidade,agilidade,3617,4568,113
arroz,arroz,3652,4569,113
mandar,mandar,1069,4570,113
virtude,virtude,3204,4571,113
fátima,fátima,3657,4572,113
elogio,elogios,3309,4573,113
tênis,tênis,3658,4574,113
exigência,exigências,2136,4575,113
conselheiro,conselheiro,2566,4576,113
whatsapp,whatsapp,3659,4577,113
Ferreira,ferreira,3661,4578,113
afetar,afetadas,891,4579,113
game,games,2222,4580,113
depressão,depressão,3628,4581,113
seguro,seguros,856,4582,113
aproveitamento,aproveitamento,3631,4583,113
interpretação,interpretação,3236,4584,113
reflexão,reflexão,2960,4585,113
prato,pratos,2151,4586,113
araponga,arapongas,3605,4587,113
sergipe,sergipe,3668,4588,113
ter,tínhamos,13,4589,113
negativo,negativa,1210,4590,113
queda,quedas,538,4591,113
apreender,apreendidos,1110,4592,113
conversar,conversou,1083,4593,113
poupança,poupança,3466,4594,113
consecutivo,consecutivo,1885,4595,113
separação,separação,3644,4596,113
estar,estávamos,16,4597,113
democrático,democrática,1616,4598,112
específico,específica,1056,4599,112
partir,partiu,153,4600,112
climático,climática,1488,4601,112
www,www,3676,4602,112
invadir,invadiu,1811,4603,112
fixo,fixa,2315,4604,112
fabricação,fabricação,3678,4605,112
euro,euro,710,4606,112
ajuste,ajustes,2878,4607,112
Gustavo,gustavo,3680,4608,112
ficar,ficava,54,4609,112
fornecedor,fornecedores,2880,4610,112
figura,figuras,2168,4611,112
coleção,coleção,3194,4612,112
rocha,rocha,3089,4613,112
acrescentar,acrescentando,585,4614,112
açore,açores,3682,4615,112
interno,internos,948,4616,112
corporal,corporal,2994,4617,112
cortar,cortar,1734,4618,112
conseguir,conseguido,145,4619,112
êxito,êxito,3470,4620,112
ora,ora,3684,4621,112
crítico,crítica,1561,4622,112
observação,observação,3015,4623,112
vinte,vinte,3685,4624,112
possuir,possuir,401,4625,112
empatar,empatou,1813,4626,112
perno,perna,3686,4627,112
arquivo,arquivos,2428,4628,112
armado,armadas,3032,4629,111
promotor,promotor,2718,4630,111
Associação,associação,3689,4631,111
sábado,sábados,203,4632,111
testagem,testagem,3455,4633,111
metrô,metrô,3691,4634,111
acessível,acessível,2835,4635,111
mínimo,mínimos,1273,4636,111
especializar,especializado,1401,4637,111
prol,prol,3694,4638,111
importação,importação,2335,4639,111
precisar,precisará,133,4640,111
trabalhista,trabalhista,2840,4641,111
notificação,notificações,2047,4642,111
dar,dados,60,4643,111
elevar,elevado,1221,4644,111
selic,selic,3698,4645,111
quanta,quantas,3565,4646,111
rival,rivais,1781,4647,111
menino,meninos,1422,4648,111
quanto,quantos,291,4649,111
pablo,pablo,3624,4650,111
aguardar,aguardar,1036,4651,111
marcar,marcaram,297,4652,111
elizabeth,elizabeth,3704,4653,111
ilha,ilhas,1244,4654,111
cruzar,cruzou,1993,4655,111
localizar,localizados,546,4656,111
sugerir,sugere,1754,4657,111
perna,pernas,3585,4658,111
contagem,contagem,3669,4659,111
decidir,decide,449,4660,111
roda,rodas,2451,4661,111
religião,religião,2918,4662,111
contribuir,contribuiu,866,4663,111
funcionar,funcionam,631,4664,111
embaixador,embaixador,3146,4665,110
polícia,polícias,124,4666,110
dj,dj,3708,4667,110
articulação,articulação,2920,4668,110
regulação,regulação,3614,4669,110
diferencial,diferencial,3214,4670,110
extremo,extremo,1632,4671,110
corredor,corredor,2449,4672,110
eficácia,eficácia,3712,4673,110
autorizar,autorizou,1305,4674,110
obrigatoriedade,obrigatoriedade,3653,4675,110
pessoalmente,pessoalmente,3714,4676,110
aprendizado,aprendizado,3349,4677,110
excelência,excelência,3700,4678,110
surpreender,surpreendeu,1572,4679,110
capítulo,capítulos,1964,4680,110
votar,votou,692,4681,110
compor,compor,1082,4682,110
fama,fama,3718,4683,110
fruto,frutos,1824,4684,110
utilizar,utiliza,352,4685,110
vender,vendidos,757,4686,110
quebrar,quebrar,1715,4687,110
focar,focar,1712,4688,110
refeição,refeições,2750,4689,110
brincadeira,brincadeira,2546,4690,110
extraordinário,extraordinário,2100,4691,110
meado,meados,3724,4692,110
suficiente,suficientes,1239,4693,110
competência,competências,2034,4694,110
sofrer,sofrem,378,4695,110
compositor,compositor,3043,4696,110
renúncia,renúncia,3597,4697,109
black,black,3729,4698,109
futsal,futsal,3730,4699,109
perseguição,perseguição,3454,4700,109
permitir,permitido,341,4701,109
conjunto,conjunta,846,4702,109
voltar,voltada,172,4703,109
transformar,transformou,1076,4704,109
localizar,localizar,546,4705,109
demonstrar,demonstrou,1115,4706,109
tomar,tomando,293,4707,109
league,league,3735,4708,109
achar,achar,385,4709,109
participação,participações,511,4710,109
prestar,prestou,818,4711,109
palco,palcos,978,4712,109
náutico,náutico,3443,4713,109
questionar,questionada,820,4714,109
gramado,gramado,3004,4715,109
subir,subindo,573,4716,109
um,umas,7,4717,109
estar,estando,16,4718,109
má,má,3568,4719,109
clássico,clássicos,1324,4720,109
cautela,cautela,3705,4721,109
curto,curta,1417,4722,109
fiat,fiat,3744,4723,109
montar,montar,1600,4724,109
promessa,promessas,2160,4725,109
fiel,fiéis,2495,4726,109
estranho,estranho,2737,4727,109
prazer,prazer,3359,4728,109
presidente,presidentes,66,4729,109
critério,critério,1727,4730,109
memória,memórias,1521,4731,109
pódio,pódio,3531,4732,109
revolução,revolução,3593,4733,109
companheiro,companheiros,2025,4734,109
trailer,trailer,3673,4735,108
participar,participam,256,4736,108
Vieira,vieira,3752,4737,108
seção,seção,2921,4738,108
privado,privadas,882,4739,108
servir,serviu,909,4740,108
investir,investiu,828,4741,108
economia,economias,414,4742,108
terceiro,terceiros,328,4743,108
apreender,apreendeu,1110,4744,108
hábito,hábito,2184,4745,108
saudável,saudáveis,1832,4746,108
disponibilizar,disponibiliza,1084,4747,108
mm,mm,3758,4748,108
duro,duro,2153,4749,108
estabelecer,estabelecido,900,4750,108
disciplina,disciplina,3107,4751,108
craque,craque,3364,4752,108
garantir,garantido,244,4753,108
van,van,3763,4754,108
definir,definida,649,4755,108
ajudar,ajudando,241,4756,108
oferecer,ofereceu,344,4757,108
croácia,croácia,3764,4758,108
ganhar,ganham,254,4759,108
confinamento,confinamento,3446,4760,108
amarela,amarela,3584,4761,108
republicano,republicanos,2426,4762,108
pequim,pequim,3768,4763,108
trabalhar,trabalhado,190,4764,108
vir,vimos,123,4765,108
esperar,esperam,266,4766,108
visitante,visitante,1476,4767,108
largo,largo,2743,4768,108
juntar,juntar,1461,4769,108
consultar,consultar,1955,4770,108
conseguir,conseguia,145,4771,108
aparentemente,aparentemente,3772,4772,108
sorriso,sorriso,3291,4773,108
sócio,sócio,2422,4774,108
pedir,pedem,206,4775,108
olímpico,olímpico,2169,4776,108
astro,astro,2793,4777,107
marcado,marcada,2464,4778,107
aeronave,aeronaves,2357,4779,107
integrar,integrada,793,4780,107
convivência,convivência,3709,4781,107
exclusivo,exclusiva,1628,4782,107
eleita,eleita,3754,4783,107
varejo,varejo,3755,4784,107
fertilizante,fertilizantes,3512,4785,107
legislativo,legislativas,919,4786,107
buraco,buraco,2838,4787,107
base,bases,441,4788,107
concurso,concursos,944,4789,107
saudade,saudade,3152,4790,107
empreendedor,empreendedores,2155,4791,107
inédito,inédito,2108,4792,107
surgir,surgir,833,4793,107
ficar,ficado,54,4794,107
joelho,joelho,3246,4795,107
particularmente,particularmente,3781,4796,107
doutor,doutor,3549,4797,107
estar,estado,16,4798,107
barreira,barreira,2148,4799,107
treinar,treinar,1786,4800,107
movimentar,movimentar,1882,4801,107
Real,real,3783,4802,107
pensar,penso,391,4803,107
custódia,custódia,3766,4804,107
afastar,afastar,1339,4805,107
coligação,coligação,3249,4806,107
grau,graus,2058,4807,107
espanhol,espanhola,1457,4808,107
hugo,hugo,3786,4809,107
folga,folga,3507,4810,107
liminar,liminar,3672,4811,107
entorpecente,entorpecentes,2947,4812,107
dano,dano,1280,4813,107
igor,igor,3787,4814,107
testemunha,testemunha,1480,4815,107
componente,componentes,2822,4816,107
narrativa,narrativa,3316,4817,107
automóvel,automóveis,2181,4818,107
sudoeste,sudoeste,3789,4819,106
músico,músicos,2239,4820,106
aquecimento,aquecimento,3751,4821,106
condução,condução,3731,4822,106
cofr,cofres,3793,4823,106
cometer,cometer,1569,4824,106
fortalecimento,fortalecimento,3795,4825,106
finalização,finalização,3126,4826,106
lutar,lutando,1198,4827,106
comparar,comparado,1560,4828,106
estar,estariam,16,4829,106
veto,veto,3192,4830,106
pesca,pesca,3654,4831,106
dias,dias,3799,4832,106
colegiado,colegiado,3543,4833,106
barboso,barbosa,3800,4834,106
venezuela,venezuela,3801,4835,106
disputar,disputado,578,4836,106
exigir,exigem,874,4837,106
cláudio,cláudio,3498,4838,106
indígeno,indígena,1440,4839,106
abandonar,abandonar,1456,4840,106
falar,falava,139,4841,106
terço,terço,3196,4842,106
cura,cura,3804,4843,106
finalizar,finalizar,936,4844,106
abrir,abrindo,209,4845,106
restrição,restrição,1612,4846,106
cometer,cometido,1569,4847,106
duplo,dupla,2767,4848,106
gastar,gastar,1810,4849,106
central,centrais,563,4850,106
consenso,consenso,3745,4851,106
disparo,disparo,1554,4852,106
afetar,afetados,891,4853,106
tornar,tornaram,288,4854,106
aplicar,aplicado,669,4855,106
estar,estivesse,16,4856,106
matrícula,matrícula,2751,4857,106
contrapartida,contrapartida,3590,4858,106
vinícius,vinícius,3812,4859,106
balear,baleado,2746,4860,106
enviar,enviados,566,4861,106
dedicar,dedicada,1201,4862,105
investigar,investiga,970,4863,105
furto,furtos,1716,4864,105
precisão,precisão,3817,4865,105
modernização,modernização,3756,4866,105
lago,lago,2924,4867,105
progresso,progresso,3493,4868,105
maneira,maneiras,584,4869,105
constatar,constatou,1657,4870,105
bancário,bancária,1721,4871,105
pista,pistas,1135,4872,105
concorrente,concorrentes,2969,4873,105
externo,externo,1602,4874,105
brincar,brincar,1983,4875,105
convidar,convidados,1340,4876,105
internação,internação,2365,4877,105
inúmero,inúmeros,2316,4878,105
clicar,clicar,3142,4879,105
visitar,visitou,1113,4880,105
seguir,seguidos,149,4881,105
ferir,feridas,1301,4882,105
levar,levam,120,4883,105
permanecer,permanecem,762,4884,105
certame,certame,3635,4885,105
estimativa,estimativas,1705,4886,105
internauta,internautas,3075,4887,105
linda,linda,3811,4888,105
superintendente,superintendente,3773,4889,105
imaginar,imaginar,1717,4890,104
sítio,sítio,3393,4891,104
bloco,blocos,1613,4892,104
informar,informando,184,4893,104
julgar,julgado,1738,4894,104
taiwan,taiwan,3838,4895,104
passaporte,passaporte,3345,4896,104
avião,aviões,1647,4897,104
impor,impostas,1581,4898,104
Finanças,finanças,3840,4899,104
especificamente,especificamente,3842,4900,104
diária,diárias,3494,4901,104
consciente,consciente,3161,4902,104
moeda,moedas,2080,4903,104
questionamento,questionamentos,2968,4904,104
déficit,déficit,3821,4905,104
texto,textos,691,4906,104
símbolo,símbolo,2778,4907,104
cabral,cabral,3849,4908,104
alto,superiores,204,4909,104
detalhe,detalhe,918,4910,104
fila,filas,1745,4911,104
abordar,abordar,1032,4912,104
desinformação,desinformação,3806,4913,104
abandono,abandono,3769,4914,104
desembargador,desembargador,3210,4915,104
distribuír,distribuídas,2870,4916,104
voltar,voltadas,172,4917,104
ferido,ferido,1915,4918,104
atender,atendendo,462,4919,104
ocasião,ocasiões,964,4920,104
falar,falamos,139,4921,104
laudo,laudo,3282,4922,104
petista,petistas,1070,4923,104
fed,fed,3861,4924,104
variar,variam,1326,4925,104
implementar,implementar,2089,4926,104
influenciador,influenciador,2679,4927,104
regresso,regresso,3862,4928,103
produtivo,produtiva,2106,4929,103
ligação,ligações,1621,4930,103
semanal,semanais,2309,4931,103
defensoria,defensoria,3753,4932,103
efetivo,efetiva,1748,4933,103
suspender,suspensa,1325,4934,103
letivo,letivo,3475,4935,103
punição,punição,3190,4936,103
levantar,levantou,1346,4937,103
fomento,fomento,3841,4938,103
informar,informada,184,4939,103
escassez,escassez,3868,4940,103
escolher,escolhida,581,4941,103
etanol,etanol,3869,4942,103
verba,verba,2276,4943,103
deixar,deixam,90,4944,103
bomba,bombas,2264,4945,103
liberar,liberada,907,4946,103
válir,válidos,3823,4947,103
danilo,danilo,3873,4948,103
reconstrução,reconstrução,3825,4949,103
suspeita,suspeitas,1442,4950,103
exibir,exibido,1376,4951,103
bispo,bispo,2831,4952,103
tocar,tocou,1181,4953,103
ingrediente,ingredientes,3431,4954,103
façam,façam,3878,4955,103
demonstrar,demonstrar,1115,4956,103
gostar,gostam,589,4957,103
perigoso,perigoso,2324,4958,103
afastamento,afastamento,3640,4959,103
adicional,adicionais,2063,4960,103
desenho,desenho,2959,4961,103
conhecer,conhecidas,242,4962,103
dp,dp,3883,4963,102
sócio,sócios,2422,4964,102
amplo,ampla,1875,4965,102
substância,substância,2754,4966,102
fazer,faziam,25,4967,102
fraude,fraudes,1970,4968,102
condutor,condutores,1471,4969,102
envolver,envolvidas,429,4970,102
moura,moura,3885,4971,102
certificação,certificação,3598,4972,102
quer,quer,3839,4973,102
afetar,afetar,891,4974,102
android,android,3886,4975,102
manchester,manchester,3887,4976,102
chinês,chinesa,1831,4977,102
crescer,cresce,646,4978,102
diesel,diesel,3888,4979,102
negativo,negativos,1210,4980,102
ucrânio,ucrânia,3890,4981,102
requerimento,requerimento,3219,4982,102
futuro,futura,427,4983,102
determinar,determinar,638,4984,102
adotar,adotadas,956,4985,102
assistência,assistências,962,4986,102
vergonha,vergonha,3894,4987,102
armar,armado,1351,4988,102
diminuir,diminuiu,1072,4989,102
postagem,postagens,2230,4990,102
auditoria,auditoria,3723,4991,102
cumprir,cumpre,571,4992,102
preencher,preencher,3168,4993,102
passar,passei,77,4994,102
cair,caindo,433,4995,102
elogiar,elogiou,2413,4996,102
vôlei,vôlei,3903,4997,102
sebastião,sebastião,3904,4998,102
acontecimento,acontecimentos,2985,4999,102
desistir,desistir,2200,5000,102
agredir,agredido,1766,5001,102
policiamento,policiamento,3909,5002,101
microsoft,microsoft,3910,5003,101
decisivo,decisivo,2601,5004,101
presencialmente,presencialmente,3912,5005,101
racial,racial,3303,5006,101
produtivo,produtivo,2106,5007,101
alíquota,alíquota,2989,5008,101
ocorrer,ocorrendo,166,5009,101
regularização,regularização,3816,5010,101
unir,unir,823,5011,101
vacinar,vacinadas,1191,5012,101
teoria,teoria,3117,5013,101
morro,morro,3612,5014,101
orçamentário,orçamentária,2967,5015,101
grão,grãos,3402,5016,101
bandido,bandidos,3040,5017,101
reverter,reverter,3106,5018,101
recomendação,recomendações,1899,5019,101
destacar,destacando,238,5020,101
artesanato,artesanato,3741,5021,101
dispor,dispõe,2711,5022,101
diretor,diretora,580,5023,101
barulho,barulho,3569,5024,101
recusar,recusou,2035,5025,101
disposto,disposto,2557,5026,101
baixo,baixas,521,5027,101
retornar,retorna,986,5028,101
acertar,acertar,1431,5029,101
maia,maia,3881,5030,101
dica,dica,1935,5031,101
vir,vim,123,5032,101
dividir,dividido,1216,5033,101
votar,votaram,692,5034,101
tender,tendem,1978,5035,101
pavimentação,pavimentação,3807,5036,101
confortável,confortável,3469,5037,101
recessão,recessão,3858,5038,101
relacionar,relacionado,925,5039,101
vencedor,vencedores,1458,5040,100
cristo,cristo,3907,5041,100
complexidade,complexidade,3835,5042,100
esportivo,esportiva,1625,5043,100
afastar,afastado,1339,5044,100
apurar,apurou,1140,5045,100
rondônia,rondônia,3927,5046,100
embaixada,embaixada,3615,5047,100
piauí,piauí,3928,5048,100
desvio,desvio,3259,5049,100
vulnerável,vulnerável,2392,5050,100
atingir,atingidas,345,5051,100
relatório,relatórios,858,5052,100
suspender,suspender,1325,5053,100
socialista,socialista,3260,5054,100
cultura,culturas,572,5055,100
contribuir,contribui,866,5056,100
afirmação,afirmação,3149,5057,100
prever,previstas,404,5058,100
lançamento,lançamentos,817,5059,100
acessório,acessórios,3216,5060,100
amar,ama,1548,5061,100
achar,achou,385,5062,100
universal,universal,3778,5063,100
alegrio,alegria,3916,5064,100
navio,navio,2739,5065,100
corredor,corredores,2449,5066,100
captação,captação,3846,5067,100
certo,certas,561,5068,100
histórico,históricos,709,5069,100
secretário,secretários,549,5070,100
nomeadamente,nomeadamente,3935,5071,100
demorar,demorou,2444,5072,100
pronunciamento,pronunciamento,3625,5073,100
eliezer,eliezer,3939,5074,100
parede,parede,2360,5075,100
útil,úteis,2014,5076,100
soma,soma,3851,5077,100
religioso,religioso,1592,5078,100
furtar,furtado,2175,5079,100
diocese,diocese,3468,5080,100
golpe,golpes,1371,5081,100
comunicar,comunicar,1125,5082,100
lar,lar,2367,5083,100
descanso,descanso,3944,5084,100
envolver,envolvem,429,5085,100
joaquim,joaquim,3945,5086,100
assegurar,assegurou,1406,5087,100
onze,onze,3946,5088,100
eles,lhes,180,5089,100
banda,bandas,1179,5090,100
embate,embate,3173,5091,100
moto,motos,1445,5092,99
variar,varia,1326,5093,99
destino,destinos,1293,5094,99
convocação,convocação,3456,5095,99
treinamento,treinamentos,1601,5096,99
positivo,positivas,558,5097,99
lote,lotes,2400,5098,99
comunicação,comunicações,831,5099,99
britânico,britânica,1702,5100,99
rumor,rumores,3715,5101,99
indicar,indicada,402,5102,99
caminhonete,caminhonete,3759,5103,99
enfrentar,enfrentou,482,5104,99
reconhecer,reconhecida,783,5105,99
garantia,garantias,1528,5106,99
atmosfera,atmosfera,3875,5107,99
rico,ricos,1589,5108,99
ultrapassar,ultrapassar,1570,5109,99
gelo,gelo,3938,5110,99
azevedo,azevedo,3958,5111,99
roda,roda,2451,5112,99
carta,cartas,1368,5113,99
diadema,diadema,3961,5114,99
oferecir,oferecidas,3642,5115,99
armar,armados,1351,5116,99
lava,lava,3962,5117,99
significado,significado,3524,5118,99
anunciar,anunciaram,279,5119,99
físico,físicos,623,5120,99
herói,herói,2891,5121,99
ganhar,ganharam,254,5122,99
internado,internado,2265,5123,99
morar,moram,815,5124,98
substituir,substituído,1556,5125,98
efetivamente,efetivamente,3965,5126,98
esclarecer,esclarece,1558,5127,98
questionar,questiona,820,5128,98
mandato,mandatos,946,5129,98
internar,internados,1756,5130,98
ribeirão,ribeirão,3968,5131,98
infração,infração,2809,5132,98
ligar,ligada,739,5133,98
quadrilha,quadrilha,3258,5134,98
instrução,instrução,2861,5135,98
prejudicar,prejudicar,1679,5136,98
avaliação,avaliações,916,5137,98
sofrer,sofreram,378,5138,98
atingir,atingindo,345,5139,98
liderar,liderada,1040,5140,98
correção,correção,3423,5141,98
controlo,controlo,3845,5142,98
mandatário,mandatário,3847,5143,98
ti,ti,3975,5144,98
debater,debater,2622,5145,98
lagoa,lagoa,3195,5146,98
cem,cem,3978,5147,98
aliar,aliado,2266,5148,98
exceto,exceto,3981,5149,98
bárbara,bárbara,3984,5150,98
naturalmente,naturalmente,3986,5151,98
quilómetro,quilómetros,3837,5152,98
criativo,criativa,2411,5153,98
arquivo,arquivo,2428,5154,98
desaparecimento,desaparecimento,3830,5155,98
fortemente,fortemente,3987,5156,98
leve,leve,1928,5157,98
regulamento,regulamento,3485,5158,98
proibir,proibido,1467,5159,98
comédia,comédia,3690,5160,98
considerável,considerável,3746,5161,98
alcançar,alcançado,803,5162,98
equador,equador,3992,5163,98
encerrar,encerrado,885,5164,98
descumprimento,descumprimento,3857,5165,98
multidão,multidão,3574,5166,98
lir,lindo,3495,5167,98
dividir,dividir,1216,5168,98
verdão,verdão,3997,5169,98
citar,citados,680,5170,98
exposição,exposições,1169,5171,97
disputar,disputa,578,5172,97
equipa,equipas,1276,5173,97
falso,falsos,1190,5174,97
santano,santana,3999,5175,97
prisão,prisões,498,5176,97
gestação,gestação,3884,5177,97
imunizante,imunizantes,2217,5178,97
denunciar,denunciou,1408,5179,97
cumprir,cumprido,571,5180,97
fumaça,fumaça,3971,5181,97
pobre,pobre,1856,5182,97
suécia,suécia,4005,5183,97
demor,demora,3650,5184,97
nariz,nariz,3952,5185,97
aldeia,aldeia,3009,5186,97
icm,icms,4008,5187,97
ipca,ipca,4009,5188,97
arquitetura,arquitetura,3953,5189,97
restante,restantes,1956,5190,97
competitividade,competitividade,4010,5191,97
gp,gp,4011,5192,97
preocupar,preocupa,1909,5193,97
fotografia,fotografia,2630,5194,97
assessor,assessor,3055,5195,97
voz,vozes,1091,5196,97
extraordinário,extraordinária,2100,5197,97
tramitação,tramitação,4014,5198,97
conquistar,conquistado,665,5199,97
mercadoria,mercadorias,3293,5200,97
acréscimo,acréscimo,2762,5201,97
selo,selo,3567,5202,97
admitir,admite,1447,5203,97
açor,açores,4015,5204,97
alívio,alívio,3979,5205,97
justificar,justifica,1491,5206,97
gil,gil,4023,5207,97
definitivo,definitiva,2540,5208,97
definir,definidos,649,5209,97
variedade,variedade,3450,5210,97
sentir,sentindo,569,5211,97
ouvir,ouvidas,575,5212,97
moça,moça,3834,5213,97
sampaio,sampaio,4032,5214,97
assinante,assinantes,3283,5215,97
vir,venha,123,5216,97
transferir,transferido,1774,5217,96
selecionar,selecionados,1691,5218,96
educacional,educacional,2742,5219,96
laço,laços,3647,5220,96
turístico,turístico,2059,5221,96
verificação,verificação,3732,5222,96
permitir,permitirá,341,5223,96
esconder,esconder,1701,5224,96
convênio,convênio,3137,5225,96
trilha,trilha,2978,5226,96
reagir,reagiu,2240,5227,96
antigo,antigas,747,5228,96
tornar,tornam,288,5229,96
bancário,bancárias,1721,5230,96
quarto,quartos,446,5231,96
revelar,revelar,418,5232,96
mérito,mérito,3780,5233,96
peixe,peixes,1898,5234,96
contaminação,contaminação,3743,5235,96
drenagem,drenagem,4017,5236,96
comportamento,comportamentos,1404,5237,96
adiante,adiante,4048,5238,96
porto,portos,1864,5239,96
ordem,ordens,760,5240,96
começar,começamos,118,5241,96
acionar,acionados,894,5242,96
acionar,acionou,894,5243,96
news,news,4057,5244,96
sair,saem,221,5245,96
voltar,voltará,172,5246,96
fugir,fugiram,991,5247,96
decorrer,decorre,1437,5248,95
drama,drama,3750,5249,95
associado,associados,3324,5250,95
florestal,florestal,3135,5251,95
basear,baseada,1576,5252,95
associar,associado,1776,5253,95
seguir,seguia,149,5254,95
prorrogação,prorrogação,4041,5255,95
contribuição,contribuições,1976,5256,95
justificar,justificar,1491,5257,95
evidência,evidências,2902,5258,95
prioridade,prioridades,1775,5259,95
defensor,defensores,2273,5260,95
expandir,expandir,2830,5261,95
médica,médica,3974,5262,95
comparecer,compareceu,1674,5263,95
cento,cento,4071,5264,95
mentira,mentira,3090,5265,95
colômber,colômbia,4072,5266,95
dirigir,dirigido,1219,5267,95
retirar,retirado,898,5268,95
propor,propor,1130,5269,95
formar,formou,701,5270,95
seminário,seminário,3570,5271,95
destruir,destruir,1998,5272,95
beira,beira,4019,5273,95
provar,provar,2680,5274,95
trave,trave,3921,5275,95
paciência,paciência,4076,5276,95
tenório,tenório,4077,5277,95
mansa,mansa,4078,5278,95
procuradoria,procuradoria,4031,5279,95
ásia,ásia,4081,5280,95
comissão,comissões,661,5281,95
tratar,tratado,514,5282,95
imobiliário,imobiliário,2623,5283,94
procurador,procurador,2919,5284,94
laboratório,laboratórios,1938,5285,94
testar,testar,1699,5286,94
acessibilidade,acessibilidade,4002,5287,94
aparecida,aparecida,4084,5288,94
acervo,acervo,3865,5289,94
pesar,pesar,1680,5290,94
ex,ex,4089,5291,94
declarar,declara,560,5292,94
equivaler,equivale,3757,5293,94
ampliar,ampliou,988,5294,94
aposentado,aposentados,3088,5295,94
cota,cotas,2640,5296,94
transtorno,transtornos,2726,5297,94
executivo,executivos,755,5298,94
recuperar,recuperou,935,5299,94
nova,nova,4102,5300,94
Campo,campo,4103,5301,94
clínico,clínico,2122,5302,94
transação,transação,2339,5303,94
Educação,educação,4105,5304,94
anual,anuais,1397,5305,94
direto,diretos,887,5306,94
preferir,prefere,1636,5307,94
usar,usava,173,5308,94
ministério,ministérios,527,5309,94
determinar,determinados,638,5310,94
signo,signo,3292,5311,94
triste,triste,3588,5312,94
entrada,entradas,657,5313,94
somar,somando,861,5314,94
defender,defendendo,420,5315,94
embarcação,embarcação,2770,5316,94
transmitir,transmitido,1316,5317,94
conversar,conversando,1083,5318,94
nomeação,nomeação,3553,5319,94
colaborar,colaborar,2857,5320,93
desejar,desejam,1028,5321,93
ave,aves,3576,5322,93
ética,ética,4116,5323,93
barriga,barriga,4087,5324,93
andré,andré,4039,5325,93
fundar,fundada,2487,5326,93
procurar,procurada,461,5327,93
corinthian,corinthians,4117,5328,93
planejar,planeja,1575,5329,93
produzir,produzidos,777,5330,93
francês,franceses,1085,5331,93
básico,básicos,927,5332,93
América,américa,4118,5333,93
logística,logística,4065,5334,93
célula,células,3480,5335,93
transmitir,transmitida,1316,5336,93
argumento,argumentos,2329,5337,93
bragantino,bragantino,4124,5338,93
requerer,requer,2983,5339,93
despedida,despedida,4026,5340,93
segurar,segurar,2463,5341,93
computador,computadores,1884,5342,93
trigo,trigo,4128,5343,93
riqueza,riqueza,3355,5344,93
praça,praças,1025,5345,93
prestar,prestados,818,5346,93
querer,querendo,111,5347,93
repasse,repasse,2860,5348,93
piores,piores,4130,5349,93
competitivo,competitivo,2578,5350,93
condenar,condenou,1044,5351,92
seguir,seguiram,149,5352,92
discriminação,discriminação,4001,5353,92
web,web,4137,5354,92
independente,independentes,1455,5355,92
elaborar,elaborado,2060,5356,92
paralelo,paralelo,3046,5357,92
nune,nunes,4140,5358,92
frente,frentes,257,5359,92
obrigação,obrigações,2346,5360,92
sexto,sexta,2402,5361,92
amostra,amostras,2927,5362,92
integrar,integram,793,5363,92
português,portuguesas,483,5364,92
prévio,prévio,2617,5365,92
moderno,moderno,1916,5366,92
disseminação,disseminação,4150,5367,92
eventualmente,eventualmente,4153,5368,92
cota,cota,2640,5369,92
correr,correu,930,5370,92
declarar,declarar,560,5371,92
dna,dna,4157,5372,92
viabilizar,viabilizar,2943,5373,92
interno,internas,948,5374,92
distrito,distritos,905,5375,92
reeleger,reeleito,3637,5376,92
convocar,convocados,1590,5377,92
nato,nato,4107,5378,92
liberal,liberal,3388,5379,92
