Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
dovoliti,dovoli,1395,8803,60
izgubiti,izgubiti,420,8804,60
zunanji,zunanjem,572,8805,60
bogastvo,bogastvo,4603,8806,60
nakupovanje,nakupovanje,3975,8807,60
češki,češke,1908,8808,60
napasti,napadla,1828,8809,60
drag,dragi,2351,8810,60
zadetk,zadetkov,4498,8811,60
prestolnica,prestolnica,1006,8812,60
uporabljati,uporabljala,435,8813,60
ocena,ocen,446,8814,60
tir,tira,3107,8815,60
najboljšem,najboljšem,6061,8816,60
zaznavati,zaznavajo,3963,8817,60
ruski,ruskih,925,8818,60
zadržati,zadržati,2552,8819,60
potreben,potrebnega,298,8820,60
vročina,vročino,2993,8821,60
ustanoviti,ustanovila,2056,8822,60
odloèil,odloèil,6065,8823,60
piran,piran,3895,8824,60
ogledati,ogledate,1464,8825,60
gledano,gledano,6069,8826,60
poslati,pošlje,652,8827,60
prenesti,prenesli,1990,8828,60
uvod,uvodu,3452,8829,60
premor,premor,2226,8830,60
pripravljati,pripravljati,609,8831,60
hud,hujše,602,8832,60
zapret,zaprtimi,6000,8833,60
zaskrbljujoč,zaskrbljujoče,4177,8834,60
kruh,kruha,2315,8835,60
slavje,slavje,3931,8836,60
obmoèja,obmoèja,6073,8837,60
tradicionalen,tradicionalnih,1555,8838,60
spoštovati,spoštuje,1486,8839,60
vpleten,vpleteni,2458,8840,60
pošten,pošteno,2243,8841,60
smučišče,smučišča,3000,8842,60
zdravniški,zdravniška,1829,8843,60
drava,dravi,4058,8844,60
površina,površini,879,8845,60
kritika,kritiko,1706,8846,60
pisati,pisati,621,8847,60
delež,deleža,732,8848,60
samomor,samomor,3956,8849,60
divji,divjih,3008,8850,60
bris,bris,1673,8851,60
iztekati,izteka,5243,8852,60
cel,cele,1147,8853,60
rokometaš,rokometaši,4723,8854,60
zdravniški,zdravniško,1829,8855,60
nivo,nivo,3060,8856,60
ljubljančan,ljubljančan,2278,8857,60
vremenski,vremenska,2092,8858,60
dejavnik,dejavniki,2238,8859,60
hokejski,hokejski,3116,8860,60
dolžina,dolžini,2971,8861,60
ogledati,ogledati,1464,8862,60
urediti,uredila,1188,8863,60
svojec,svojcem,1665,8864,60
sodoben,sodobna,1129,8865,60
turneja,turneji,2898,8866,60
podpis,podpisu,1617,8867,60
sprejemati,sprejemali,1240,8868,60
škof,škof,4933,8869,60
sklenitev,sklenitev,4325,8870,60
frizerski,frizerski,3698,8871,60
poklicen,poklicni,2107,8872,60
hišen,hišno,1802,8873,60
pohorje,pohorju,4765,8874,60
lotiti,lotiti,1158,8875,60
ekipen,ekipni,3486,8876,60
priskočiti,priskočili,3206,8877,60
ohranjanje,ohranjanja,1924,8878,60
p,p,6096,8879,60
protestirati,protestirali,3102,8880,60
baza,bazo,2862,8881,59
dobiti,dobite,119,8882,59
zaposlitev,zaposlitvi,2034,8883,59
počitnica,počitnice,3178,8884,59
naraščanje,naraščanje,2746,8885,59
masko,mask,5900,8886,59
vrhunski,vrhunsko,1346,8887,59
postopek,postopkom,261,8888,59
medved,medveda,2666,8889,59
preboleti,preboleli,3402,8890,59
ponoviti,ponoviti,1577,8891,59
oznaka,oznako,3477,8892,59
kolesar,kolesarjem,597,8893,59
goran,gorana,3679,8894,59
pravičnost,pravičnost,4901,8895,59
njegov,njegovimi,60,8896,59
poklicati,poklicala,1574,8897,59
december,decembru,587,8898,59
dobivati,dobivajo,2336,8899,59
ponoviti,ponovila,1577,8900,59
finance,financ,2438,8901,59
strel,strelom,1916,8902,59
preprost,preprost,2078,8903,59
zastaviti,zastavili,3513,8904,59
oddati,oddati,2216,8905,59
umetniški,umetniški,2018,8906,59
gasilski,gasilske,2256,8907,59
hrib,hribe,2467,8908,59
cesten,cestnem,2115,8909,59
inšpektorat,inšpektorata,2219,8910,59
praznovati,praznovala,1794,8911,59
povzročiti,povzročijo,761,8912,59
ocenjujemo,ocenjujemo,6113,8913,59
prevzem,prevzemu,2003,8914,59
boriti,borila,1209,8915,59
protest,protestu,610,8916,59
razložiti,razloži,1457,8917,59
bogat,bogate,1512,8918,59
èlan,èlanov,1837,8919,59
nakazati,nakazal,3462,8920,59
pomisleka,pomisleke,6047,8921,59
negativen,negativna,811,8922,59
avtocesta,avtoceste,1948,8923,59
odlok,odloku,727,8924,59
koža,koži,2091,8925,59
krajina,krajine,2812,8926,59
navaditi,navadili,3556,8927,59
vreden,vredne,1063,8928,59
voditi,voditi,288,8929,59
disciplina,disciplini,2245,8930,59
deveti,deveti,3512,8931,59
tveganje,tveganj,846,8932,59
demokracija,demokracija,1671,8933,59
nadaljevanje,nadaljevanjem,801,8934,59
vodilen,vodilne,855,8935,59
ogledati,ogledal,1464,8936,59
kakršen,kakršen,1336,8937,59
naznaniti,naznanil,3631,8938,59
obdobje,obdobjem,274,8939,59
inšpekcija,inšpekcija,4079,8940,59
potreba,potrebam,614,8941,59
fant,fantom,1165,8942,59
okrožen,okrožnem,2452,8943,59
trenirati,trenira,1584,8944,59
spoznanje,spoznanja,3162,8945,59
kritičen,kritično,1265,8946,59
domaèem,domaèem,6130,8947,59
šesti,šestega,1622,8948,59
lep,lepega,527,8949,59
sirija,siriji,3738,8950,59
košarkar,košarkarja,1438,8951,59
logar,logar,4825,8952,59
zatrditi,zatrdili,1480,8953,59
britanija,britanijo,2127,8954,59
preostanek,preostanek,4998,8955,59
končen,končna,1122,8956,59
pogrešati,pogrešali,1998,8957,59
napisati,napisali,1431,8958,59
november,novembru,709,8959,59
razlikovati,razlikuje,2889,8960,59
nujnost,nujnosti,3814,8961,59
deklica,deklice,2229,8962,59
raketa,raketo,2652,8963,59
pojaviti,pojavilo,741,8964,59
vest,vest,3779,8965,59
atalant,atalanta,4215,8966,59
pozoren,pozoren,2061,8967,59
zaščiten,zaščiten,333,8968,59
pokojnina,pokojnin,1981,8969,59
dolina,dolina,1143,8970,59
dvom,dvom,1954,8971,59
spopad,spopadi,1815,8972,59
osumljenec,osumljenec,1965,8973,59
odpor,odpor,4886,8974,59
otroški,otroški,1808,8975,59
štajerski,štajerske,2534,8976,59
javnost,javnostmi,323,8977,59
avtobus,avtobusi,1847,8978,59
vsakodnevno,vsakodnevno,6145,8979,59
ravnatelj,ravnateljev,2493,8980,59
mesečno,mesečno,6148,8981,59
rasizem,rasizmu,3428,8982,59
presoja,presoji,2122,8983,59
rumen,rumene,1681,8984,59
program,programih,331,8985,59
januar,januar,566,8986,59
izobraževalen,izobraževalne,2907,8987,59
lokal,lokalu,1283,8988,59
kliničen,kliničnih,1354,8989,59
doseganje,doseganje,4484,8990,59
dolžen,dolžni,2902,8991,59
predolgo,predolgo,6153,8992,59
potovati,potovati,1616,8993,59
beljakovina,beljakovin,4691,8994,59
veter,vetrom,986,8995,59
teki,tekem,5946,8996,59
zaseben,zasebna,904,8997,59
zaživeti,zaživel,2920,8998,59
omejevanje,omejevanja,2301,8999,59
predstavljati,predstavljamo,368,9000,59
prodajalna,prodajalne,3363,9001,59
sprejetje,sprejetju,2741,9002,59
dobavitelj,dobavitelji,3057,9003,59
lekaren,lekarne,3582,9004,59
stopinja,stopinje,1199,9005,59
cedevit,cedevita,3972,9006,59
pripeljati,pripeljejo,882,9007,59
priporočilo,priporočili,1389,9008,59
manješ,manjšega,6161,9009,59
pobuda,pobuda,1118,9010,59
govoriti,govorilo,342,9011,59
izpust,izpustov,3050,9012,59
avto,avtu,1427,9013,59
duh,duh,1919,9014,59
hercegovina,hercegovine,3273,9015,59
dom,domom,117,9016,59
kmet,kmetov,2273,9017,59
obèutek,obèutek,5196,9018,59
predelava,predelavo,4298,9019,59
polet,poletov,1703,9020,59
odkrivanje,odkrivanje,4121,9021,58
steza,steze,2359,9022,58
spodaj,spodaj,6171,9023,58
poskusiti,poskusili,2027,9024,58
prepoznati,prepoznati,2080,9025,58
iti,greš,66,9026,58
vizija,vizijo,3562,9027,58
embalaža,embalažo,3077,9028,58
britanski,britanskih,729,9029,58
koreja,koreja,3022,9030,58
veleslalom,veleslalomu,5200,9031,58
vračanje,vračanje,3475,9032,58
hiter,hitrimi,502,9033,58
nepričakovano,nepričakovano,6180,9034,58
sever,sever,1984,9035,58
lep,najlepših,527,9036,58
bolečina,bolečin,1534,9037,58
nujnost,nujnost,3814,9038,58
vkljuèno,vkljuèno,6182,9039,58
prebrati,prebrali,2323,9040,58
sam,samim,123,9041,58
air,air,6109,9042,58
poseg,posegov,1956,9043,58
pozabiti,pozabite,1092,9044,58
raziskevati,raziskuje,6035,9045,58
načrtovanje,načrtovanje,3478,9046,58
znati,znam,717,9047,58
uživati,uživala,1246,9048,58
varn,varni,5606,9049,58
poklicen,poklicno,2107,9050,58
zbirka,zbirka,2117,9051,58
alpski,alpske,1860,9052,58
razveseliti,razveselil,2254,9053,58
družiti,družili,2339,9054,58
kolesi,kolesi,6187,9055,58
koroški,koroška,1496,9056,58
obrok,obroke,2139,9057,58
daljši,daljši,5486,9058,58
zmagati,zmaga,791,9059,58
ostanemo,ostanemo,6189,9060,58
sprememba,spremembami,256,9061,58
veljaven,veljavnih,2005,9062,58
čelo,čelo,1696,9063,58
direktor,direktorjem,286,9064,58
glasbenik,glasbenikov,1740,9065,58
trideset,tridesetih,1968,9066,58
organizacija,organizacijah,260,9067,58
model,modele,1085,9068,58
nakup,nakupih,678,9069,58
obiskati,obiskati,1096,9070,58
likvidnost,likvidnosti,3868,9071,58
vprašati,vprašati,1055,9072,58
starejših,starejših,6197,9073,58
priti,pridemo,102,9074,58
obnašanje,obnašanja,2909,9075,58
praznovati,praznovali,1794,9076,58
volilen,volilnega,1308,9077,58
neposreden,neposrednih,1229,9078,58
dama,dame,3132,9079,58
dvigniti,dvignili,1458,9080,58
zadeti,zadela,1325,9081,58
dobivati,dobiva,2336,9082,58
merči,merkel,6202,9083,58
počitnice,počitnicami,2437,9084,58
razložiti,razložili,1457,9085,58
mladinski,mladinski,2490,9086,58
zaup,zaupa,6208,9087,58
češki,češka,1908,9088,58
obračun,obračuna,1755,9089,58
sestavljen,sestavljena,3367,9090,58
embalaža,embalaže,3077,9091,58
učiti,učijo,2305,9092,58
gradec,gradec,2855,9093,58
reati,reala,6212,9094,58
premik,premik,3186,9095,58
določati,določajo,1925,9096,58
ukrepo,ukrep,6134,9097,58
sosed,sosede,1505,9098,58
eksplozija,eksplozija,2241,9099,58
izgradnja,izgradnjo,4577,9100,58
rezervacija,rezervacije,3227,9101,58
dediščina,dediščino,2506,9102,58
rojen,rojeni,2627,9103,58
posojiti,posojil,3889,9104,58
sočasno,sočasno,6222,9105,58
domovina,domovine,1866,9106,58
potegniti,potegnil,2790,9107,58
kritičen,kritična,1265,9108,58
zgrajen,zgrajena,2886,9109,58
izpadeti,izpadel,6141,9110,58
spor,spora,2071,9111,58
pravo,pravo,1691,9112,58
organiziran,organizirane,1917,9113,58
krompir,krompir,4393,9114,58
odigrati,odigrati,1198,9115,58
hvaležen,hvaležni,2621,9116,58
odpiranje,odpiranja,2221,9117,58
preiskovati,preiskuje,2557,9118,58
zbran,zbrani,1609,9119,58
starosten,starostnih,2033,9120,58
stališče,stališč,1390,9121,58
bar,bari,2565,9122,58
prièakevati,prièakujejo,6229,9123,58
poprej,poprej,6231,9124,58
vojak,vojake,1084,9125,58
položaj,položajih,387,9126,58
električen,električna,1173,9127,58
vzdrževati,vzdrževati,3314,9128,58
tabor,tabora,1756,9129,58
zajeziti,zajezili,2991,9130,58
bolnik,bolniku,164,9131,58
vzgoja,vzgojo,2469,9132,58
ustvarjanje,ustvarjanja,2266,9133,58
čevelj,čevlje,3159,9134,58
navzočnost,navzočnosti,4992,9135,58
podjetnik,podjetnikov,2051,9136,58
dokument,dokumenti,1190,9137,58
šibka,šibka,6246,9138,58
leten,letnim,213,9139,58
pozdraviti,pozdravili,2429,9140,58
obrniti,obrnejo,1268,9141,58
epidemiološki,epidemiološki,895,9142,58
meniti,menimo,405,9143,58
izdelek,izdelka,670,9144,58
skupščina,skupščini,2542,9145,58
okrepiti,okrepiti,1533,9146,58
obèan,obèani,2248,9147,58
plačilen,plačilni,3657,9148,58
hud,hujših,602,9149,58
vlak,vlaki,1658,9150,58
informacija,informacija,361,9151,58
prositi,prosi,1276,9152,58
joe,joe,6168,9153,57
ambicija,ambicije,3808,9154,57
zagovornik,zagovorniki,2711,9155,57
senca,senci,3598,9156,57
niz,niza,1554,9157,57
strožje,strožje,6260,9158,57
določiti,določila,1710,9159,57
desetkrat,desetkrat,6262,9160,57
baterija,baterije,3544,9161,57
kapetan,kapetana,2347,9162,57
blok,blok,2232,9163,57
tedenski,tedensko,3724,9164,57
povezati,povezala,1845,9165,57
naleteti,naletel,2420,9166,57
opaziti,opazila,1038,9167,57
zabava,zabavi,1633,9168,57
preiskava,preiskav,564,9169,57
filmski,filmska,1324,9170,57
regionalen,regionalnih,1871,9171,57
omejitva,omejitvah,3651,9172,57
tovrsten,tovrstna,973,9173,57
kritično,kritično,6271,9174,57
gorenjski,gorenjsko,802,9175,57
poveljnik,poveljnika,2698,9176,57
prvak,prvakom,272,9177,57
zaslužek,zaslužek,3693,9178,57
naročiti,naročili,1819,9179,57
lizbona,lizboni,5123,9180,57
ohraniti,ohranila,1231,9181,57
bolečina,bolečina,1534,9182,57
doleteti,doletela,4529,9183,57
papir,papirja,2131,9184,57
zavzeti,zavzeli,2462,9185,57
šport,športi,450,9186,57
četverica,četverice,3231,9187,57
prag,pragu,3204,9188,57
kršiti,krši,2395,9189,57
gostilna,gostilne,3733,9190,57
koncert,koncertu,1155,9191,57
odobriti,odobrila,2863,9192,57
posloven,poslovna,675,9193,57
predvajati,predvajali,3936,9194,57
cnn,cnn,6278,9195,57
tehnološki,tehnološki,2055,9196,57
reforma,reforme,3205,9197,57
prevoznik,prevoznik,2106,9198,57
izvolitev,izvolitev,4015,9199,57
uničiti,uničili,2148,9200,57
potovati,potoval,1616,9201,57
nekdanji,nekdanjim,324,9202,57
hladen,hladna,1798,9203,57
preostal,preostala,1408,9204,57
zdeti,zdel,416,9205,57
oddaljen,oddaljena,1996,9206,57
plačilo,plačilu,1196,9207,57
start,startu,3086,9208,57
odloèiti,odloèila,2507,9209,57
skoki,skokih,6282,9210,57
slovenka,slovenke,2769,9211,57
nastanitev,nastanitve,3799,9212,57
poslovanje,poslovanju,1071,9213,57
trgovinski,trgovinske,2461,9214,57
suem,sumom,6284,9215,57
dejanje,dejanjem,408,9216,57
prizadevati,prizadevali,1426,9217,57
gorenje,gorenje,2893,9218,57
rekreacija,rekreacijo,3244,9219,57
bris,brise,1673,9220,57
razložiti,razložiti,1457,9221,57
razmerje,razmerju,1455,9222,57
dopoldan,dopoldan,5310,9223,57
pritožba,pritožbi,1986,9224,57
meriti,merili,1883,9225,57
gašper,gašper,4716,9226,57
veèer,veèer,3924,9227,57
kraj,kraji,327,9228,57
bližnji,bližnjega,1140,9229,57
obdržati,obdržal,2524,9230,57
zimski,zimsko,1506,9231,57
igralka,igralko,1462,9232,57
mobilen,mobilni,1411,9233,57
enostaven,enostaven,2361,9234,57
meriti,meri,1883,9235,57
načelo,načelo,2317,9236,57
prizadeti,prizadelo,1279,9237,57
odkriti,odkrila,899,9238,57
nizozemec,nizozemec,4423,9239,57
ustanovitev,ustanovitvi,2470,9240,57
pogovarjati,pogovarjamo,1088,9241,57
bralec,bralec,2154,9242,57
poslopje,poslopje,2894,9243,57
ocenjevanje,ocenjevanje,3540,9244,57
sled,sled,2809,9245,57
letnik,letnikov,998,9246,57
kontrola,kontrole,2856,9247,57
prekiniti,prekiniti,1443,9248,57
kratek,krajše,453,9249,57
prevc,prevc,6301,9250,57
brdo,brdu,3867,9251,57
naroden,narodno,1317,9252,57
stati,stojijo,640,9253,57
tehnološki,tehnološko,2055,9254,57
ozadje,ozadje,2118,9255,57
oster,oster,2009,9256,57
povečan,povečan,1894,9257,57
tribuna,tribune,2272,9258,57
organizirati,organiziral,951,9259,57
opazovati,opazovali,2287,9260,57
slednji,slednjega,1295,9261,57
udar,udaru,4230,9262,57
napovedan,napovedano,1987,9263,57
moč,močmi,500,9264,57
podati,podati,935,9265,57
voznik,voznikom,581,9266,57
splošen,splošnih,637,9267,57
pojavljati,pojavljale,1447,9268,57
osrednji,osrednjih,1194,9269,57
delodajalec,delodajalcem,1130,9270,57
sv,sv,6310,9271,57
sklep,sklepov,1070,9272,57
kbm,kbm,6313,9273,56
ugotoviti,ugotovilo,438,9274,56
ovadba,ovadbe,2400,9275,56
njun,njune,1052,9276,56
kokain,kokaina,4437,9277,56
šport,športih,450,9278,56
uporabiti,uporabijo,893,9279,56
povedan,povedano,5833,9280,56
razkužiti,razkužila,2494,9281,56
športnik,športnika,786,9282,56
gorivo,gorivo,2105,9283,56
zaène,zaène,6317,9284,56
zmogljivost,zmogljivost,1564,9285,56
odnesti,odnesla,2036,9286,56
krilo,krila,3934,9287,56
načrtovan,načrtovani,1649,9288,56
pljuča,pljuča,4149,9289,56
misliti,mislimo,510,9290,56
sneženje,sneženja,4277,9291,56
slišati,slišala,905,9292,56
postelja,postelji,1477,9293,56
uredba,uredbe,2538,9294,56
iransek,iranskega,5712,9295,56
nizozemski,nizozemske,2076,9296,56
strel,strela,1916,9297,56
smrten,smrtni,813,9298,56
opozorilo,opozorilom,1524,9299,56
kolesarstvo,kolesarstvo,3063,9300,56
njun,njunih,1052,9301,56
jerneja,jerneja,6268,9302,56
računati,računati,1886,9303,56
dovoliti,dovolil,1395,9304,56
volja,volja,429,9305,56
pristojen,pristojna,681,9306,56
dnevnik,dnevnika,2597,9307,56
valencii,valencii,6273,9308,56
naknadno,naknadno,6331,9309,56
poslanski,poslansko,1225,9310,56
izredn,izrednega,2669,9311,56
tragedija,tragedije,3027,9312,56
menjava,menjavi,2030,9313,56
znamka,znamk,1340,9314,56
veščina,veščin,3554,9315,56
veèjo,veèjo,6335,9316,56
pripor,pripor,2602,9317,56
kancler,kancler,4989,9318,56
zahoden,zahodno,1201,9319,56
mejen,mejne,1322,9320,56
vleči,vleče,3916,9321,56
favorit,favorit,2567,9322,56
potovati,potuje,1616,9323,56
nasprotnik,nasprotnikov,1678,9324,56
izrecno,izrecno,6338,9325,56
odločen,odločen,2394,9326,56
princ,princa,3055,9327,56
legenda,legenda,3224,9328,56
umrl,umrle,1853,9329,56
plačati,plača,1102,9330,56
prijaviti,prijavil,1410,9331,56
google,google,6344,9332,56
neprimerno,neprimerno,6346,9333,56
okužeen,okuženim,3108,9334,56
narod,narodi,1159,9335,56
branje,branju,2404,9336,56
prestaviti,prestaviti,1846,9337,56
sedanji,sedanjega,1112,9338,56
oblika,oblikah,528,9339,56
soboten,sobotnem,2017,9340,56
omeniti,omenila,1482,9341,56
fant,fantov,1165,9342,56
profesorica,profesorica,4899,9343,56
župnik,župnik,4540,9344,56
kost,kosti,5138,9345,56
zaposlovati,zaposluje,4772,9346,56
nižji,nižja,3505,9347,56
zaslužek,zaslužka,3693,9348,56
šestdeset,šestdeset,5720,9349,56
spominjati,spominjajo,1348,9350,56
profesor,profesorji,1907,9351,56
sila,sili,776,9352,56
dim,dim,4751,9353,56
trasa,trasi,3938,9354,56
knjižnica,knjižnico,1497,9355,56
strateški,strateškega,1966,9356,56
blagoven,blagovno,1498,9357,56
švicar,švicar,4350,9358,56
rak,rak,1667,9359,56
določba,določbe,3247,9360,56
vranješ,vranješ,5684,9361,56
pristanišče,pristanišču,3025,9362,56
noben,nobeni,353,9363,56
ugibanje,ugibanja,4756,9364,56
sobota,sobotah,352,9365,56
presenečen,presenečen,3573,9366,56
zaprositi,zaprosili,2202,9367,56
okoliški,okoliških,4582,9368,56
dolžen,dolžan,2902,9369,56
čestitati,čestital,4105,9370,56
vstopiti,vstopila,1422,9371,56
oks,oks,6365,9372,56
čudovit,čudovito,3017,9373,56
potok,potok,4054,9374,56
favoriti,favoriti,6367,9375,56
stena,stenami,2031,9376,56
kalorija,kalorij,5697,9377,56
dostopen,dostopnih,1743,9378,56
predložiti,predložiti,3440,9379,56
kakšen,kakšnim,166,9380,56
večeren,večernih,3297,9381,56
povezati,povezati,1845,9382,56
kmetija,kmetij,1795,9383,56
dragić,dragića,1902,9384,56
močen,močnih,410,9385,56
zlatka,zlatko,6374,9386,56
nedaven,nedavni,2049,9387,56
zahoden,zahodnega,1201,9388,56
start,start,3086,9389,56
občinski,občinskega,1559,9390,56
obratovanje,obratovanja,3431,9391,56
planica,planica,2329,9392,56
duša,duše,2659,9393,56
svetovati,svetoval,1528,9394,56
prireditev,prireditvi,886,9395,56
instagram,instagram,1977,9396,56
urški,urška,5406,9397,56
nizek,nizkih,818,9398,56
prejšnji,prejšnja,372,9399,56
zelen,zelenem,769,9400,56
varuh,varuh,3925,9401,56
vpleten,vpletenih,2458,9402,56
obrati,obrati,6250,9403,56
telefonski,telefonski,1817,9404,56
ureditev,ureditvi,1514,9405,56
krven,krvni,3147,9406,56
kras,krasu,3944,9407,56
sodnik,sodniku,859,9408,56
planinski,planinski,1810,9409,56
inter,inter,4435,9410,56
zaznati,zaznala,1185,9411,55
pogled,pogledi,830,9412,55
zaprt,zaprto,437,9413,55
kolesarstvo,kolesarstva,3063,9414,55
nedopusten,nedopustno,3768,9415,55
turneja,turnejo,2898,9416,55
favorit,favoritov,2567,9417,55
protestnik,protestnikom,955,9418,55
zaman,zaman,6314,9419,55
zvišati,zvišala,2725,9420,55
zatrjevati,zatrjuje,3903,9421,55
zaupati,zaupala,1639,9422,55
plovilo,plovilo,4257,9423,55
vsakdan,vsakdan,4519,9424,55
založba,založbe,2831,9425,55
hercegovina,hercegovini,3273,9426,55
prevoznik,prevoznika,2106,9427,55
napad,napadih,384,9428,55
izraz,izraza,2377,9429,55
globa,globe,2955,9430,55
virtualno,virtualno,6393,9431,55
navdušovati,navdušuje,5660,9432,55
kronometer,kronometru,4276,9433,55
razbrati,razbrati,5072,9434,55
tekmovalen,tekmovalnega,1608,9435,55
dopuščati,dopušča,2944,9436,55
trojka,trojko,3676,9437,55
poslabšanje,poslabšanje,3403,9438,55
pristanišče,pristanišča,3025,9439,55
gibati,gibljejo,2596,9440,55
tradicionalen,tradicionalna,1555,9441,55
zlat,zlatih,1374,9442,55
nizko,nizko,6403,9443,55
sosed,sosedov,1505,9444,55
oblikovati,oblikovati,1547,9445,55
prenesti,prenese,1990,9446,55
novookužen,novookuženih,6040,9447,55
razen,razne,971,9448,55
finančen,finančnem,480,9449,55
špeti,špela,5972,9450,55
cm,cm,6404,9451,55
aleš,aleša,4074,9452,55
odprt,odprtega,493,9453,55
spolen,spolnega,1627,9454,55
igrati,igramo,285,9455,55
mnenje,mnenj,351,9456,55
krožiti,kroži,3136,9457,55
podpis,podpisom,1617,9458,55
petina,petina,3374,9459,55
zima,zima,2168,9460,55
mali,malem,784,9461,55
oboj,oboje,4567,9462,55
meči,megla,5988,9463,55
vlak,vlakom,1658,9464,55
boriti,borijo,1209,9465,55
floydaa,floyda,6412,9466,55
smučarski,smučarska,1501,9467,55
teniški,teniška,1724,9468,55
odzvati,odzvalo,842,9469,55
avtomobilski,avtomobilskih,1843,9470,55
zagroziti,zagrozil,4108,9471,55
vojak,vojak,1084,9472,55
skladišče,skladišče,3299,9473,55
shod,shoda,2606,9474,55
preprièan,preprièan,3988,9475,55
medalja,medaljo,4195,9476,55
pristaviti,pristavil,4536,9477,55
sodoben,sodobnega,1129,9478,55
začenjati,začenjajo,2093,9479,55
slovenka,slovenk,2769,9480,55
rok,roki,827,9481,55
tehnika,tehniki,1947,9482,55
slovenka,slovenka,2769,9483,55
zvezdnik,zvezdnikov,1067,9484,55
španski,španskih,1065,9485,55
prazen,prazno,1344,9486,55
zagovarjati,zagovarja,2335,9487,55
čutiti,čutiti,1361,9488,55
osmo,osmo,6424,9489,55
ubraniti,ubranil,4310,9490,55
tina,tine,4161,9491,55
lanišek,lanišek,6427,9492,55
papir,papir,2131,9493,55
neodvisen,neodvisno,2158,9494,55
uči,uči,6430,9495,55
pogledati,pogledati,1626,9496,55
spopad,spopadov,1815,9497,55
fronta,fronte,2673,9498,55
usklajevanje,usklajevanje,3109,9499,55
potruditi,potruditi,3446,9500,55
ukrasti,ukradel,3980,9501,55
izbran,izbranih,1274,9502,55
tedros,tedros,6292,9503,55
prehranski,prehranskih,2903,9504,55
naslediti,nasledil,5574,9505,55
prešernov,prešernovega,2312,9506,55
srečen,srečni,2173,9507,55
račun,računov,819,9508,55
storilec,storilca,2294,9509,55
prijateljstvo,prijateljstva,4190,9510,55
tekočina,tekočine,3877,9511,55
klasičen,klasičnih,1752,9512,55
virtualen,virtualno,2146,9513,55
vir,vira,711,9514,55
padavina,padavinami,1912,9515,55
vzpon,vzponom,1375,9516,55
štadion,štadionu,4027,9517,55
imenovati,imenujejo,1161,9518,55
uredba,uredba,2538,9519,55
sirija,sirije,3738,9520,55
samozaposlen,samozaposleni,3574,9521,55
topel,toplo,1542,9522,55
zavest,zavesti,3560,9523,55
stavba,stavbah,1107,9524,55
ravnovesje,ravnovesje,4969,9525,55
oskrbovanec,oskrbovanci,2428,9526,55
tujec,tujce,1868,9527,55
novomeški,novomeški,3717,9528,55
urnik,urnik,3592,9529,55
hčerka,hčerke,2212,9530,55
oseben,osebnim,445,9531,55
sestra,sestri,1525,9532,55
zgodovinski,zgodovinske,1597,9533,55
koreja,koreje,3022,9534,55
zemljevid,zemljevid,3826,9535,55
gostinski,gostinske,1770,9536,55
vidik,vidik,1518,9537,55
vzorec,vzorci,1357,9538,55
ozemlje,ozemlje,2772,9539,55
napis,napisom,2930,9540,55
kupec,kupcem,1220,9541,55
zavarovalnica,zavarovalnica,2423,9542,55
vozi,vozi,6457,9543,55
pričakovan,pričakovana,1913,9544,55
petsto,petsto,6459,9545,55
uraden,uradna,616,9546,55
vrstiti,vrstijo,4328,9547,55
primoran,primorani,4897,9548,55
veljavnost,veljavnosti,3670,9549,55
zapadlo,zapadlo,6463,9550,55
nekakšen,nekakšno,2244,9551,55
čutiti,čutim,1361,9552,55
tekma,tekmami,84,9553,55
zaustavitev,zaustavitev,4156,9554,55
tvit,tvit,2948,9555,55
kmetijski,kmetijsko,1342,9556,55
odstop,odstopa,1282,9557,55
inovacija,inovacije,3269,9558,55
kubičen,kubičnih,5777,9559,55
korenina,korenine,3435,9560,54
poleten,poletnem,1219,9561,54
samostojen,samostojna,1450,9562,54
bencinski,bencinskih,2877,9563,54
zaključek,zaključka,1726,9564,54
petkov,petkovi,2582,9565,54
slog,sloga,2035,9566,54
bodoč,bodoče,3456,9567,54
izvajati,izvajal,476,9568,54
umetniški,umetniško,2018,9569,54
objava,objav,1039,9570,54
odpeljati,odpeljala,1281,9571,54
presoja,presoje,2122,9572,54
pregon,pregon,3360,9573,54
podariti,podaril,2941,9574,54
gol,golu,723,9575,54
američan,američane,1360,9576,54
pokljuka,pokljuki,5786,9577,54
kongresen,kongresnem,4175,9578,54
dogovoriti,dogovoriti,1415,9579,54
načrtovan,načrtovane,1649,9580,54
center,centrom,217,9581,54
sedeti,sedeli,1777,9582,54
upoštevanje,upoštevanja,1278,9583,54
omeniti,omenili,1482,9584,54
plavanje,plavanje,3792,9585,54
obvestilo,obvestila,3052,9586,54
zajezitev,zajezitve,937,9587,54
pustiti,pustijo,885,9588,54
kršiti,kršil,2395,9589,54
leten,letnem,213,9590,54
gledalec,gledalce,945,9591,54
upravičen,upravičen,1999,9592,54
olimpija,olimpijo,844,9593,54
zakonodaja,zakonodaji,1054,9594,54
strokovnjak,strokovnjake,589,9595,54
potrditi,potrdile,115,9596,54
skladatelj,skladatelj,4533,9597,54
times,times,5737,9598,54
pripeljati,pripeljalo,882,9599,54
zmanjševanje,zmanjševanje,3538,9600,54
blejski,blejski,3595,9601,54
trud,truda,3282,9602,54
