Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
hide,hidden,1725,4155,133
prototype,prototype,2705,4156,133
sacrifice,sacrifice,2264,4157,133
prove,proven,654,4158,133
phenomenon,phenomena,1684,4159,133
purely,purely,3511,4160,133
path,paths,1209,4161,133
fiscal,fiscal,3513,4162,133
pull,pulled,1868,4163,133
ease,ease,3127,4164,133
willing,willing,3517,4165,133
clothe,clothes,3096,4166,133
college,colleges,813,4167,133
consideration,consideration,2513,4168,133
finger,finger,2234,4169,133
disorder,disorders,1883,4170,133
ink,ink,2989,4171,133
alter,altered,1976,4172,133
clergy,clergy,3521,4173,133
raid,raids,1942,4174,133
architect,architect,2569,4175,132
mar,mars,3134,4176,132
love,loved,570,4177,132
graph,graph,2774,4178,132
ray,ray,2405,4179,132
ride,ride,1968,4180,132
equality,equality,3486,4181,132
guidance,guidance,3527,4182,132
slight,slight,3202,4183,132
precede,preceding,2267,4184,132
correspond,correspond,1431,4185,132
assumption,assumption,2388,4186,132
collect,collect,1171,4187,132
union,unions,926,4188,132
govern,governed,1866,4189,132
virus,virus,2660,4190,132
loyal,loyal,3536,4191,132
night,nights,594,4192,132
apply,applying,455,4193,132
guard,guards,1532,4194,132
relate,relating,632,4195,132
brigade,brigade,2687,4196,132
profit,profits,1935,4197,131
item,item,1323,4198,131
composition,compositions,1243,4199,131
globe,globe,3420,4200,131
opinion,opinions,1526,4201,131
giant,giants,1881,4202,131
secular,secular,3531,4203,131
meet,meeting,421,4204,131
file,filed,717,4205,131
encyclopedia,encyclopedia,3427,4206,131
shell,shells,1712,4207,131
kill,kills,402,4208,131
summit,summit,3300,4209,131
passive,passive,3538,4210,131
adventure,adventures,2261,4211,131
literally,literally,3554,4212,131
join,joining,640,4213,131
vulnerable,vulnerable,3556,4214,131
pick,picked,1740,4215,130
compensation,compensation,3525,4216,130
radius,radius,3260,4217,130
technological,technological,3561,4218,130
conjunction,conjunction,3396,4219,130
accordance,accordance,3563,4220,130
harmony,harmony,3268,4221,130
unstable,unstable,3564,4222,130
arrangement,arrangements,1721,4223,130
denmark,denmark,3565,4224,130
reflection,reflection,2860,4225,130
die,dies,253,4226,130
informal,informal,3567,4227,130
world,worlds,100,4228,130
descent,descent,3475,4229,130
vegetation,vegetation,3551,4230,130
differ,differs,1242,4231,130
accommodate,accommodate,3035,4232,130
define,defining,494,4233,130
sheet,sheet,2370,4234,130
bias,bias,3024,4235,130
honour,honour,2597,4236,129
provincial,provincial,3503,4237,129
lifestyle,lifestyle,3211,4238,129
post,posts,1006,4239,129
healthy,healthy,3303,4240,129
nfl,nfl,3575,4241,129
credit,credits,1075,4242,129
renew,renewed,3197,4243,129
gospel,gospel,2992,4244,129
promotion,promotion,3259,4245,129
running,running,3548,4246,129
pole,poles,1986,4247,129
celebration,celebration,2578,4248,129
electronic,electronics,1189,4249,129
introduce,introducing,458,4250,129
strike,strikes,942,4251,129
warning,warning,2900,4252,129
observer,observer,2309,4253,129
pleasure,pleasure,3204,4254,129
horn,horn,2530,4255,129
accurately,accurately,3581,4256,129
possess,possess,1930,4257,129
mm,mm,3586,4258,129
essence,essence,3502,4259,129
founder,founder,2830,4260,128
isotope,isotopes,2671,4261,128
gain,gaining,590,4262,128
gate,gate,2014,4263,128
witness,witness,1837,4264,128
threat,threats,1388,4265,128
erect,erected,3021,4266,128
trail,trail,2308,4267,128
meal,meal,2809,4268,128
iv,iv,3598,4269,128
aviation,aviation,3599,4270,128
rough,rough,3579,4271,128
cream,cream,3490,4272,128
suffer,suffering,985,4273,128
last,lasting,227,4274,128
noble,nobles,2254,4275,128
roof,roof,2917,4276,128
grid,grid,3388,4277,128
hear,hearing,913,4278,128
northwest,northwest,3602,4279,128
philosopher,philosophers,2406,4280,128
realm,realm,2925,4281,128
ask,asking,564,4282,128
import,imports,1662,4283,128
immune,immune,3605,4284,128
loan,loan,2204,4285,127
voyage,voyage,3029,4286,127
publisher,publishers,2368,4287,127
prompt,prompted,2548,4288,127
control,controlling,191,4289,127
expert,expert,2099,4290,127
finger,fingers,2234,4291,127
ball,balls,833,4292,127
seed,seeds,2029,4293,127
permanently,permanently,3612,4294,127
liver,liver,3594,4295,127
bring,brings,342,4296,127
interval,intervals,1987,4297,127
throw,throw,1281,4298,127
accordingly,accordingly,3615,4299,127
power,powered,126,4300,127
chair,chair,2751,4301,127
loyalty,loyalty,3399,4302,127
fraction,fraction,3046,4303,127
dvd,dvd,3618,4304,127
intelligent,intelligent,3619,4305,127
champion,champion,2533,4306,127
politically,politically,3621,4307,127
protocol,protocols,1385,4308,127
skull,skull,3113,4309,127
favor,favored,1502,4310,127
owe,owing,2554,4311,127
designer,designer,2411,4312,127
friendship,friendship,3312,4313,127
think,thinking,379,4314,127
tie,tie,1190,4315,127
altogether,altogether,3626,4316,127
shot,shots,1808,4317,126
household,households,1304,4318,126
privately,privately,3630,4319,126
pay,paying,540,4320,126
gross,gross,2957,4321,126
martial,martial,3632,4322,126
remember,remember,2227,4323,126
fifteen,fifteen,3633,4324,126
q,q,3635,4325,126
innocent,innocent,3472,4326,126
tell,telling,493,4327,126
emphasize,emphasized,1867,4328,126
hebrew,hebrew,3569,4329,126
eliminate,eliminate,1642,4330,126
verb,verbs,2217,4331,126
adventure,adventure,2261,4332,126
mortality,mortality,3640,4333,126
combination,combinations,1169,4334,126
condemn,condemned,2810,4335,126
resist,resist,2454,4336,126
galaxy,galaxy,2700,4337,126
explicit,explicit,3644,4338,126
battalion,battalion,2784,4339,125
working,working,3223,4340,125
submarine,submarine,2439,4341,125
regiment,regiment,2691,4342,125
abuse,abuse,2599,4343,125
tactical,tactical,3647,4344,125
shield,shield,2672,4345,125
description,descriptions,1328,4346,125
blow,blow,2051,4347,125
elevation,elevation,2802,4348,125
absent,absent,3613,4349,125
radioactive,radioactive,3648,4350,125
compile,compiled,2858,4351,125
educate,educated,2876,4352,125
resolve,resolved,2116,4353,125
noble,noble,2254,4354,125
plane,planes,1246,4355,125
isolation,isolation,3639,4356,125
technically,technically,3649,4357,125
routine,routine,2926,4358,125
knight,knights,2108,4359,125
awareness,awareness,3651,4360,125
black,blacks,412,4361,125
scottish,scottish,3653,4362,125
emission,emission,2381,4363,125
breeding,breeding,3655,4364,125
differential,differential,3607,4365,124
varied,varied,3659,4366,124
fossil,fossil,2620,4367,124
functionality,functionality,3590,4368,124
mere,mere,3591,4369,124
occasional,occasional,3663,4370,124
lack,lacked,646,4371,124
cook,cook,2121,4372,124
segment,segments,2102,4373,124
collaboration,collaboration,3242,4374,124
effectiveness,effectiveness,3667,4375,124
processor,processors,1877,4376,124
transaction,transactions,2559,4377,124
exit,exit,2954,4378,124
fictional,fictional,3669,4379,124
freely,freely,3670,4380,124
render,rendered,1927,4381,124
kingdom,kingdoms,1056,4382,124
concerned,concerned,3671,4383,124
wait,wait,1821,4384,124
lie,lay,964,4385,124
master,masters,1216,4386,124
deliberately,deliberately,3672,4387,124
observer,observers,2309,4388,124
adequate,adequate,3673,4389,124
input,inputs,1175,4390,124
turkish,turkish,3675,4391,124
peasant,peasants,2658,4392,124
judgment,judgment,2944,4393,124
scheme,schemes,1595,4394,124
choose,choosing,542,4395,124
hybrid,hybrid,3010,4396,124
junior,junior,3520,4397,124
farm,farms,1626,4398,124
suggest,suggesting,449,4399,124
gauge,gauge,3128,4400,124
actress,actress,3344,4401,124
is,is,3680,4402,124
synthetic,synthetic,3588,4403,124
photo,photo,2769,4404,123
sovereignty,sovereignty,3661,4405,123
neutron,neutrons,2510,4406,123
talent,talent,2993,4407,123
gear,gear,2822,4408,123
withdraw,withdraw,1745,4409,123
spite,spite,3668,4410,123
arise,arose,1506,4411,123
refugee,refugees,2995,4412,123
delegate,delegates,2752,4413,123
facilitate,facilitate,2563,4414,123
monarch,monarch,3145,4415,123
autobiography,autobiography,3637,4416,123
module,module,2359,4417,123
remarkable,remarkable,3693,4418,123
land,landed,268,4419,123
organism,organism,1756,4420,123
bandwidth,bandwidth,3600,4421,123
symmetry,symmetry,3287,4422,123
favorite,favorite,3369,4423,123
pregnancy,pregnancy,3342,4424,123
rotate,rotating,2138,4425,123
heavy,heavier,723,4426,123
cancel,cancelled,2256,4427,123
investor,investors,3298,4428,123
raid,raid,1942,4429,122
request,requests,1005,4430,122
toxic,toxic,3701,4431,122
testament,testament,3483,4432,122
alpha,alpha,3704,4433,122
double,doubled,982,4434,122
orbit,orbits,1461,4435,122
rome,rome,3706,4436,122
wish,wished,1447,4437,122
organ,organs,2182,4438,122
coordinate,coordinate,2026,4439,122
elementary,elementary,3708,4440,122
interpretation,interpretations,1542,4441,122
lens,lens,3710,4442,122
know,knowing,83,4443,122
harsh,harsh,3410,4444,122
arrow,arrow,2517,4445,122
theatrical,theatrical,3711,4446,122
self,self,3566,4447,122
suffer,suffer,985,4448,122
alter,alter,1976,4449,122
descendant,descendants,3322,4450,122
bad,worse,1091,4451,122
manuscript,manuscripts,2045,4452,122
incorporate,incorporate,1148,4453,122
demonstration,demonstration,2796,4454,122
geography,geography,3652,4455,122
dollar,dollar,2065,4456,122
museum,museums,1199,4457,122
diamond,diamond,2715,4458,122
loan,loans,2204,4459,122
breed,breed,2181,4460,121
southwest,southwest,3720,4461,121
static,static,3686,4462,121
aim,aims,1183,4463,121
cut,cutting,743,4464,121
egg,egg,1859,4465,121
module,modules,2359,4466,121
shoulder,shoulder,2898,4467,121
inherit,inherited,2824,4468,121
athlete,athletes,2808,4469,121
valve,valve,2480,4470,121
slow,slower,1115,4471,121
barrier,barrier,2584,4472,121
fund,funded,1010,4473,121
reliability,reliability,3727,4474,121
evident,evident,3728,4475,121
totally,totally,3729,4476,121
fear,feared,1093,4477,121
drinking,drinking,3731,4478,121
oath,oath,3188,4479,121
shoot,shooting,946,4480,121
proximity,proximity,3733,4481,121
confederate,confederate,3170,4482,121
decorate,decorated,3316,4483,121
mainland,mainland,3734,4484,121
attendance,attendance,3642,4485,121
uncle,uncle,3654,4486,121
hemisphere,hemisphere,3405,4487,121
battery,battery,2555,4488,120
resident,resident,1267,4489,120
conquest,conquest,3329,4490,120
illustrate,illustrated,2376,4491,120
server,servers,1590,4492,120
dispute,disputed,1455,4493,120
cluster,cluster,2312,4494,120
digit,digits,2834,4495,120
rating,rating,2443,4496,120
swimming,swimming,3741,4497,120
flower,flower,1973,4498,120
cardinal,cardinal,2432,4499,120
accomplish,accomplished,2761,4500,120
peninsula,peninsula,3689,4501,120
extinction,extinction,3441,4502,120
talk,talking,1295,4503,120
unfortunately,unfortunately,3743,4504,120
alphabet,alphabet,3229,4505,120
portion,portions,1269,4506,120
render,render,1927,4507,120
stream,streams,1699,4508,120
tension,tensions,2198,4509,120
target,targeted,684,4510,120
determined,determined,3750,4511,120
mineral,minerals,2303,4512,120
hip,hip,3415,4513,120
improved,improved,3752,4514,120
conduct,conducting,865,4515,120
differ,differing,1242,4516,120
vol,vol,3458,4517,120
encounter,encounter,1636,4518,120
teach,teaching,1009,4519,120
wildlife,wildlife,3754,4520,120
ceremony,ceremonies,1688,4521,120
photography,photography,3755,4522,120
notice,notice,2262,4523,119
hostile,hostile,3698,4524,119
ethical,ethical,3757,4525,119
coat,coat,2785,4526,119
flesh,flesh,3685,4527,119
shoe,shoes,2910,4528,119
chronic,chronic,3762,4529,119
mhz,mhz,3763,4530,119
relay,relay,2972,4531,119
pursue,pursued,1796,4532,119
expel,expelled,3125,4533,119
cat,cat,2905,4534,119
enhance,enhanced,2196,4535,119
belong,belong,1630,4536,119
acceleration,acceleration,3614,4537,119
studio,studios,1214,4538,119
biblical,biblical,3765,4539,119
skilled,skilled,3767,4540,119
mystery,mystery,2890,4541,119
spirit,spirits,1445,4542,119
tourist,tourists,2301,4543,119
chest,chest,3583,4544,119
encoding,encoding,3476,4545,119
plan,planning,333,4546,119
strange,strange,3713,4547,119
stack,stack,2692,4548,119
container,container,2928,4549,119
controller,controller,2797,4550,119
drag,drag,2763,4551,119
practice,practiced,375,4552,119
acquire,acquire,1250,4553,119
geometric,geometric,3773,4554,119
advocate,advocated,1946,4555,118
dissolve,dissolved,2465,4556,118
open,opening,258,4557,118
conceive,conceived,3071,4558,118
pollution,pollution,3775,4559,118
grow,grows,329,4560,118
ancestor,ancestors,2600,4561,118
ram,ram,3034,4562,118
process,processed,222,4563,118
brick,brick,2951,4564,118
summary,summary,3596,4565,118
wage,wage,2007,4566,118
syllable,syllable,2606,4567,118
vary,varied,586,4568,118
decrease,decreases,1066,4569,118
strip,strips,1603,4570,118
tongue,tongue,3299,4571,118
correspond,corresponds,1431,4572,118
nerve,nerve,3047,4573,118
modification,modifications,2448,4574,118
discharge,discharge,2723,4575,118
soviet,soviets,1207,4576,118
openly,openly,3787,4577,118
squadron,squadron,2787,4578,118
restaurant,restaurant,2042,4579,117
baptism,baptism,3628,4580,117
debut,debut,3031,4581,117
record,recording,202,4582,117
revival,revival,3629,4583,117
fail,fails,604,4584,117
cylinder,cylinder,2974,4585,117
liberation,liberation,3792,4586,117
believe,believing,325,4587,117
reasoning,reasoning,3777,4588,117
trend,trends,1879,4589,117
assist,assisted,1746,4590,117
corresponding,corresponding,3798,4591,117
pacific,pacific,3799,4592,117
rule,ruling,263,4593,117
pound,pound,2422,4594,117
deal,deals,635,4595,117
jane,jane,3782,4596,117
devote,devoted,2966,4597,117
insert,inserted,2445,4598,117
constraint,constraints,3339,4599,117
leather,leather,3748,4600,117
pressure,pressures,530,4601,117
advise,advised,2768,4602,117
rely,relied,1438,4603,117
publish,publishing,264,4604,117
confine,confined,3311,4605,117
wright,wright,3603,4606,117
loose,loose,3696,4607,117
spatial,spatial,3809,4608,117
trace,trace,1929,4609,117
inherent,inherent,3811,4610,117
creature,creatures,2782,4611,116
reactor,reactor,2716,4612,116
robinson,robinson,3737,4613,116
understand,understanding,888,4614,116
golf,golf,3820,4615,116
civilian,civilians,1849,4616,116
mexican,mexican,3725,4617,116
risk,risks,883,4618,116
machinery,machinery,3825,4619,116
gift,gifts,2136,4620,116
emission,emissions,2381,4621,116
colour,colours,1674,4622,116
lecture,lectures,2384,4623,116
prevent,prevents,637,4624,116
triangle,triangle,2943,4625,116
dry,dried,1174,4626,116
lighting,lighting,3807,4627,116
switch,switches,1176,4628,116
strong,strongest,415,4629,116
prevent,preventing,637,4630,115
organise,organised,3017,4631,115
eligible,eligible,3840,4632,115
fabric,fabric,3318,4633,115
hunt,hunting,1876,4634,115
aboard,aboard,3841,4635,115
ritual,rituals,2128,4636,115
scatter,scattered,2750,4637,115
live,lives,230,4638,115
merge,merged,2486,4639,115
freight,freight,3844,4640,115
fun,fun,3847,4641,115
conversation,conversation,3090,4642,115
assassination,assassination,3450,4643,115
solve,solved,1779,4644,115
publisher,publisher,2368,4645,115
pregnant,pregnant,3850,4646,115
genome,genome,3129,4647,115
sing,sing,2074,4648,115
amino,amino,3855,4649,115
label,labeled,1283,4650,115
differently,differently,3856,4651,115
combustion,combustion,3860,4652,115
settle,settle,1457,4653,115
pen,pen,2981,4654,115
lord,lords,3656,4655,114
portable,portable,3863,4656,114
platform,platforms,1687,4657,114
hope,hopes,986,4658,114
arrive,arriving,823,4659,114
permit,permits,1108,4660,114
sudden,sudden,3866,4661,114
animation,animation,3438,4662,114
authorize,authorized,3374,4663,114
confuse,confused,3279,4664,114
meter,meter,1894,4665,114
erosion,erosion,3868,4666,114
geographic,geographic,3869,4667,114
systematic,systematic,3665,4668,114
organisation,organisations,2146,4669,114
perfectly,perfectly,3871,4670,114
tiny,tiny,3821,4671,114
practitioner,practitioners,3219,4672,114
syntax,syntax,3779,4673,114
conception,conception,3397,4674,114
tomb,tomb,3230,4675,114
exceed,exceed,2030,4676,114
assume,assuming,1033,4677,114
saturn,saturn,3873,4678,114
rolling,rolling,3849,4679,114
succeed,succeed,1460,4680,114
resolve,resolve,2116,4681,114
discrimination,discrimination,3801,4682,114
neighboring,neighboring,3874,4683,114
divide,divide,691,4684,114
extension,extensions,1616,4685,114
slide,slide,2743,4686,114
cardinal,cardinals,2432,4687,114
friction,friction,3830,4688,114
handling,handling,3875,4689,114
copyright,copyright,3431,4690,114
anger,anger,2998,4691,114
chapter,chapters,1259,4692,114
romance,romance,3643,4693,114
terminology,terminology,3880,4694,114
conversely,conversely,3881,4695,114
insulin,insulin,3804,4696,114
freud,freud,3883,4697,114
winter,winters,909,4698,114
centre,centres,881,4699,113
monopoly,monopoly,3482,4700,113
astronomical,astronomical,3886,4701,113
account,accounted,503,4702,113
mix,mixed,1536,4703,113
guest,guests,2095,4704,113
magazine,magazines,957,4705,113
ruler,rulers,2276,4706,113
feeling,feeling,2177,4707,113
feedback,feedback,3823,4708,113
tribe,tribe,1794,4709,113
ideal,ideals,1524,4710,113
prepare,preparing,1247,4711,113
sit,sitting,1469,4712,113
gravitational,gravitational,3894,4713,113
handle,handled,1383,4714,113
proportional,proportional,3898,4715,113
vitamin,vitamin,3412,4716,113
soil,soils,1272,4717,113
z,z,3900,4718,113
hearing,hearing,3309,4719,113
autonomy,autonomy,3905,4720,113
infant,infant,2953,4721,113
metre,metres,3103,4722,113
label,labels,1283,4723,113
passage,passages,1622,4724,113
send,sends,373,4725,113
regulatory,regulatory,3908,4726,113
proceed,proceeded,1921,4727,112
princess,princess,3657,4728,112
thesis,thesis,3658,4729,112
corporation,corporations,1776,4730,112
modification,modification,2448,4731,112
bce,bce,3910,4732,112
withdrawal,withdrawal,3838,4733,112
dictionary,dictionary,3258,4734,112
rifle,rifles,2202,4735,112
transmit,transmit,1711,4736,112
stroke,stroke,3042,4737,112
enable,enabling,1088,4738,112
known,known,3888,4739,112
scholarship,scholarship,3361,4740,112
objective,objectives,1793,4741,112
boiling,boiling,3915,4742,112
attorney,attorney,3467,4743,112
dozen,dozen,2564,4744,112
timber,timber,3595,4745,112
lion,lion,2648,4746,112
buddhist,buddhist,3512,4747,112
exhaust,exhaust,2934,4748,112
insect,insects,3044,4749,112
payment,payments,2298,4750,112
adjust,adjusted,2382,4751,112
preference,preference,3054,4752,112
regulate,regulated,2253,4753,112
pulse,pulse,2748,4754,112
cluster,clusters,2312,4755,112
hop,hop,3239,4756,112
coordinate,coordinates,2026,4757,112
combine,combining,740,4758,112
fruit,fruits,1784,4759,112
continuity,continuity,3906,4760,112
lewis,lewis,3927,4761,112
cannon,cannon,3153,4762,111
swiss,swiss,3928,4763,111
choice,choices,1100,4764,111
shadow,shadow,3086,4765,111
visit,visits,621,4766,111
pro,pro,3836,4767,111
phrase,phrases,1708,4768,111
fission,fission,3911,4769,111
outcome,outcomes,2187,4770,111
cloth,cloth,3740,4771,111
reflect,reflecting,959,4772,111
nose,nose,3724,4773,111
load,loaded,1452,4774,111
revenue,revenues,1676,4775,111
rigid,rigid,3935,4776,111
printer,printer,2621,4777,111
wake,wake,3124,4778,111
rating,ratings,2443,4779,111
animate,animated,3489,4780,111
dedicated,dedicated,3936,4781,111
pursuit,pursuit,3442,4782,111
monarchy,monarchy,3474,4783,111
finnish,finnish,3941,4784,111
prince,princes,1841,4785,111
productive,productive,3942,4786,111
programme,programmes,2011,4787,111
excessive,excessive,3946,4788,111
lesson,lessons,3308,4789,111
consonant,consonants,2560,4790,111
uncommon,uncommon,3949,4791,111
chapel,chapel,3678,4792,111
cricket,cricket,3903,4793,111
revenge,revenge,3951,4794,111
fail,failing,604,4795,111
arithmetic,arithmetic,3953,4796,111
hierarchy,hierarchy,3558,4797,110
imagery,imagery,3957,4798,110
reproduction,reproduction,3699,4799,110
geographical,geographical,3959,4800,110
cruise,cruise,3213,4801,110
ancestry,ancestry,3817,4802,110
integer,integer,2654,4803,110
extend,extends,746,4804,110
iii,iii,3960,4805,110
cheap,cheaper,2514,4806,110
project,projected,370,4807,110
fatal,fatal,3961,4808,110
sheet,sheets,2370,4809,110
inverse,inverse,3723,4810,110
prisoner,prisoner,2015,4811,110
wheat,wheat,3842,4812,110
harmonic,harmonic,3092,4813,110
dominance,dominance,3963,4814,110
yes,yes,3965,4815,110
firearm,firearms,3144,4816,110
wish,wishes,1447,4817,110
attend,attending,1017,4818,110
underlie,underlying,3584,4819,110
lay,lay,1456,4820,110
punk,punk,3694,4821,110
finland,finland,3975,4822,110
fortune,fortune,3055,4823,110
dam,dam,2713,4824,110
dish,dish,2166,4825,110
reasonable,reasonable,3979,4826,110
steadily,steadily,3980,4827,110
shopping,shopping,3956,4828,110
physician,physician,2781,4829,109
pin,pin,2614,4830,109
advent,advent,3983,4831,109
designer,designers,2411,4832,109
patrol,patrol,3156,4833,109
dub,dubbed,3464,4834,109
protest,protests,1797,4835,109
curve,curves,1689,4836,109
installation,installation,3217,4837,109
abbey,abbey,3776,4838,109
overview,overview,3989,4839,109
command,commanded,761,4840,109
basin,basin,3266,4841,109
impression,impression,3215,4842,109
dawn,dawn,3824,4843,109
philosopher,philosopher,2406,4844,109
mistake,mistake,2574,4845,109
declare,declare,1080,4846,109
intent,intent,3826,4847,109
broadcasting,broadcasting,3970,4848,109
organize,organize,1268,4849,109
economically,economically,3994,4850,109
ingredient,ingredients,3253,4851,109
lieutenant,lieutenant,3641,4852,109
engagement,engagement,3150,4853,109
twentieth,twentieth,3999,4854,109
convict,convicted,3152,4855,109
passion,passion,3480,4856,109
venture,venture,3004,4857,109
afternoon,afternoon,3789,4858,109
isolated,isolated,4001,4859,109
enterprise,enterprises,2049,4860,109
necessity,necessity,3735,4861,108
depict,depicting,1377,4862,108
singing,singing,4005,4863,108
hard,harder,905,4864,108
resemble,resemble,2306,4865,108
lock,lock,2186,4866,108
draw,draws,595,4867,108
implication,implications,3395,4868,108
broad,broader,1600,4869,108
graphic,graphic,1934,4870,108
arch,arch,3269,4871,108
access,accessed,573,4872,108
danish,danish,4014,4873,108
angel,angel,2788,4874,108
rejection,rejection,3920,4875,108
drive,drove,510,4876,108
olympic,olympic,2840,4877,108
govern,governing,1866,4878,108
number,numbered,73,4879,108
outstanding,outstanding,4015,4880,108
testimony,testimony,3827,4881,108
nazi,nazi,2837,4882,108
pronunciation,pronunciation,3580,4883,108
recognise,recognised,2906,4884,108
roman,romans,663,4885,108
suggestion,suggestion,2976,4886,108
interact,interact,2639,4887,108
imply,imply,1546,4888,108
drawing,drawing,2323,4889,108
inheritance,inheritance,3973,4890,108
assumption,assumptions,2388,4891,108
sentence,sentenced,1286,4892,108
armor,armor,3878,4893,108
os,os,3981,4894,108
vegetable,vegetables,3146,4895,108
hotel,hotels,1738,4896,108
destroy,destroying,815,4897,108
grass,grass,3459,4898,108
superman,superman,4024,4899,108
width,width,3718,4900,108
ticket,ticket,3003,4901,107
pull,pull,1868,4902,107
struggle,struggled,1404,4903,107
failure,failures,1131,4904,107
victorian,victorian,4009,4905,107
mobility,mobility,4034,4906,107
g,g,3962,4907,107
predict,predict,2039,4908,107
decrease,decreasing,1066,4909,107
coin,coined,1562,4910,107
rod,rod,2942,4911,107
desirable,desirable,4039,4912,107
institute,institute,2573,4913,107
stick,stick,2451,4914,107
terror,terror,3919,4915,107
white,whites,502,4916,107
bomb,bombs,1765,4917,107
persian,persian,3271,4918,107
outbreak,outbreak,3533,4919,107
constitute,constitute,2167,4920,107
silicon,silicon,4045,4921,107
pack,pack,2595,4922,107
palm,palm,3429,4923,107
pipe,pipe,2814,4924,107
provision,provision,2293,4925,107
multiplication,multiplication,3876,4926,107
gothic,gothic,4053,4927,107
vapor,vapor,3834,4928,107
barrel,barrel,2935,4929,107
seal,seals,1857,4930,107
horror,horror,3573,4931,107
read,reads,568,4932,107
airport,airports,1425,4933,107
ten,tens,767,4934,107
derive,derive,1013,4935,107
consider,considers,190,4936,107
thought,thoughts,1553,4937,107
archive,archives,2701,4938,106
adaptation,adaptations,2143,4939,106
alien,alien,3257,4940,106
treaty,treaties,1307,4941,106
acoustic,acoustic,3574,4942,106
triple,triple,3345,4943,106
cent,cent,3157,4944,106
submarine,submarines,2439,4945,106
everywhere,everywhere,4058,4946,106
artifact,artifacts,3547,4947,106
aesthetic,aesthetic,3393,4948,106
servant,servants,2655,4949,106
referendum,referendum,3774,4950,106
calcium,calcium,4059,4951,106
achieve,achieving,645,4952,106
response,responses,729,4953,106
protective,protective,4060,4954,106
scientist,scientist,1568,4955,106
enzyme,enzymes,2776,4956,106
pm,pm,4061,4957,106
swing,swing,3228,4958,106
warrior,warriors,2961,4959,106
span,span,2460,4960,106
dinner,dinner,3795,4961,106
widow,widow,3244,4962,106
metropolitan,metropolitan,3992,4963,106
brass,brass,4016,4964,106
witness,witnesses,1837,4965,106
responsibility,responsibilities,1739,4966,106
cap,cap,2933,4967,106
dna,dna,4017,4968,106
favorable,favorable,4067,4969,106
subject,subjected,466,4970,106
defend,defended,1585,4971,106
tin,tin,3950,4972,106
slot,slot,3025,4973,106
terrestrial,terrestrial,4051,4974,106
specify,specify,1543,4975,106
goddess,goddess,3382,4976,106
oxide,oxide,3163,4977,106
dance,dances,1051,4978,106
alternatively,alternatively,4075,4979,106
turbine,turbine,3085,4980,106
militia,militia,3627,4981,105
video,videos,793,4982,105
speculation,speculation,3684,4983,105
forbid,forbidden,2661,4984,105
fee,fees,2300,4985,105
enhance,enhance,2196,4986,105
count,counted,1159,4987,105
examine,examined,2155,4988,105
insufficient,insufficient,4081,4989,105
cross,crossed,1086,4990,105
sit,sat,1469,4991,105
clause,clause,3364,4992,105
entry,entries,1513,4993,105
filter,filters,1800,4994,105
cave,cave,2789,4995,105
steal,stolen,2326,4996,105
pink,pink,4044,4997,105
trace,traced,1929,4998,105
close,closest,303,4999,105
sunlight,sunlight,4088,5000,105
reject,reject,1146,5001,105
plague,plague,3037,5002,105
invisible,invisible,4068,5003,105
ray,rays,2405,5004,105
hero,heroes,2105,5005,105
countryside,countryside,4092,5006,105
etymology,etymology,3802,5007,105
expect,expect,824,5008,104
torture,torture,3155,5009,104
administer,administered,2919,5010,104
stamp,stamp,2613,5011,104
shift,shifts,1128,5012,104
celebrate,celebrate,1767,5013,104
fox,fox,3760,5014,104
length,lengths,722,5015,104
furniture,furniture,4101,5016,104
baroque,baroque,4102,5017,104
press,pressed,628,5018,104
footage,footage,4104,5019,104
height,heights,1363,5020,104
answer,answers,1410,5021,104
consonant,consonant,2560,5022,104
challenge,challenged,1164,5023,104
topology,topology,3872,5024,104
armour,armour,4041,5025,104
dialect,dialect,2353,5026,104
dealer,dealer,3380,5027,104
wagner,wagner,4083,5028,104
pound,pounds,2422,5029,104
guarantee,guarantee,2258,5030,104
mythology,mythology,3828,5031,104
borrow,borrowed,3104,5032,104
conservative,conservatives,1691,5033,104
omit,omitted,3162,5034,104
perform,performs,361,5035,104
dominate,dominate,1589,5036,104
noun,noun,2324,5037,104
parson,parsons,4089,5038,104
count,counts,1159,5039,104
byte,bytes,2855,5040,104
travel,travelling,485,5041,104
reed,reed,3327,5042,104
translation,translations,1362,5043,104
scholarly,scholarly,4118,5044,104
photograph,photograph,2098,5045,104
counterpart,counterparts,3141,5046,104
shooting,shooting,3751,5047,104
honey,honey,4094,5048,104
spectral,spectral,4119,5049,104
sovereign,sovereign,3681,5050,103
crew,crews,1008,5051,103
opera,operas,1287,5052,103
socialist,socialist,3358,5053,103
finish,finishing,961,5054,103
rush,rush,2284,5055,103
charity,charity,3524,5056,103
back,backed,224,5057,103
underlying,underlying,4124,5058,103
leaf,leaf,4082,5059,103
uncertainty,uncertainty,3687,5060,103
complete,completing,316,5061,103
bicycle,bicycle,3201,5062,103
careful,careful,4126,5063,103
worker,worker,904,5064,103
versus,versus,4129,5065,103
exclude,excluded,2350,5066,103
curriculum,curriculum,3917,5067,103
anxiety,anxiety,3895,5068,103
memory,memories,673,5069,103
guarantee,guaranteed,2258,5070,103
horizon,horizon,3712,5071,103
argue,arguing,606,5072,103
mention,mentions,955,5073,103
rider,rider,2744,5074,103
